link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,vdf_free_speed_in_mph,from_biway
12385,H Street Northwest,961869114,7488,5884,1,"LINESTRING (-77.045067 38.8995824, -77.0452939 38.8995821)",1,19.64,tertiary,5,40,2,2400,,,0,0.15,4,1,0.012206339,24.85490947,25,0.02946,,,,,,,,
12386,H Street Northwest,961869114,7488,6452,1,"LINESTRING (-77.045067 38.8995824, -77.0449972 38.8995828, -77.0449511 38.8995831, -77.0448946 38.8995837)",1,14.92,tertiary,5,40,2,2400,,,0,0.15,4,1,0.00927284,24.85490947,25,0.02238,,,,,,,,
12387,Missouri Avenue Northwest,962483348,7489,1156,1,"LINESTRING (-77.0284475 38.9612831, -77.0282177 38.9612483, -77.028177 38.961251, -77.02801 38.961262)",1,38.26,primary,3,80,3,5400,,,0,0.15,4,1,0.023778745,49.70981893,50,0.028695,,,,,,,,
12388,,1257161079,7491,5962,1,"LINESTRING (-76.9709581 38.9173962, -76.9711168 38.917392)",1,13.74,motorway,1,120,3,6900,,,0,0.15,4,1,0.008539466,74.5647284,75,0.00687,,,,,,,,
12389,Kenilworth Avenue Northeast,1061415394,7493,2790,1,"LINESTRING (-76.937436 38.908842, -76.9376385 38.9086145, -76.9378526 38.9083754, -76.937964 38.908251, -76.938188 38.90799)",1,114.94,secondary,4,32,1,1600,,,0,0.15,4,1,0.071435674,19.88392757,20,0.2155125,,,,,,,,
12390,K Street Northwest,969732759,7494,8305,1,"LINESTRING (-77.035524 38.902643, -77.0363966 38.902644, -77.0365438 38.9026449)",1,88.25,tertiary,5,40,1,1200,,,0,0.15,4,1,0.054847732,24.85490947,25,0.132375,,,,,,,,
12391,North Capitol Street Northeast,970086610,7495,5493,1,"LINESTRING (-77.0089887 38.9217252, -77.0089861 38.9220286)",1,33.74,primary,3,80,4,7200,,,0,0.15,4,1,0.020969546,49.70981893,50,0.025305,,,,,,,,
12392,,1093248997,7496,7210,1,"LINESTRING (-77.05924 38.8852246, -77.059326 38.8852862, -77.0594117 38.8854449, -77.0594447 38.8855044)",1,36.46,motorway,1,120,1,2300,,,0,0.15,4,1,0.022660037,74.5647284,75,0.01823,,,,,,,,
12393,,970383007,7496,7497,1,"LINESTRING (-77.05924 38.8852246, -77.059263 38.885272, -77.05928 38.885305, -77.059302 38.885356, -77.0593244 38.885424, -77.0593281 38.8854918, -77.0593278 38.8855633)",1,38.87,motorway,1,40,2,4600,,,0,0.15,4,1,0.024157862,24.85490947,25,0.058305,,,,,,,,
12394,,1093248998,7497,7753,1,"LINESTRING (-77.0593278 38.8855633, -77.0593175 38.8856464, -77.0592655 38.8858186)",1,28.95,motorway,1,40,2,4600,,,0,0.15,4,1,0.017992542,24.85490947,25,0.043425,,,,,,,,
12395,9th Street Northwest,971624709,7498,1302,1,"LINESTRING (-77.0240289 38.9022728, -77.0240102 38.9021092)",1,18.26,primary,3,80,3,5400,,,0,0.15,4,1,0.011348664,49.70981893,50,0.013695,,,,,,,,
12396,Nannie Helen Burroughs Avenue Northeast,1111074097,7499,5027,1,"LINESTRING (-76.9337987 38.8990562, -76.9338863 38.8990699, -76.935185 38.8992733, -76.9353916 38.8993067, -76.9357376 38.8993276)",1,170.66,secondary,4,60,1,1600,,,0,0.15,4,1,0.106065879,37.2823642,35,0.17066,,,,,,,,
12397,,1341794538,7500,3332,1,"LINESTRING (-77.0600897 38.8866957, -77.0603512 38.8870766)",1,48.02,motorway,1,72,2,4600,,,0,0.15,4,1,0.029844624,44.73883704,45,0.040016667,,,,,,,,
12398,South Capitol Street Southwest,974038907,7501,3827,1,"LINESTRING (-77.0091506 38.8794036, -77.0091443 38.8793464, -77.0091381 38.8792909)",1,12.58,primary,3,80,4,7200,,,0,0.15,4,1,0.007818521,49.70981893,50,0.009435,,,,,,,,
12399,,,7502,145,,"LINESTRING (-76.9341395 38.9125601, -76.93269023067414 38.90561170582977)",1,781.542922,,0,90,1,99999,,,0,0.15,4,1,0.485732083,,55,0.521028615,,,,,0,connector,55.9235463,1
12400,Kenilworth Avenue,974290545,7502,870,1,"LINESTRING (-76.9341395 38.9125601, -76.9343046 38.9123666)",1,25.83,secondary,4,60,2,3200,,,0,0.15,4,1,0.016053449,37.2823642,35,0.02583,,,,,,,,
12401,4th Street Southwest,1208647769,7503,4837,1,"LINESTRING (-77.0176749 38.87663, -77.0177135 38.8767461, -77.0177263 38.8767948, -77.0177353 38.8768379, -77.017742 38.8768854, -77.0177385 38.876927)",1,33.67,secondary,4,60,1,1600,,,0,0.15,4,1,0.020926041,37.2823642,35,0.03367,,,,,,,,
12402,4th Street Southwest,974347965,7503,6265,1,"LINESTRING (-77.0176749 38.87663, -77.0176637 38.8766048, -77.0176312 38.8765318)",1,11.56,secondary,4,60,1,1600,,,0,0.15,4,1,0.007184587,37.2823642,35,0.01156,,,,,,,,
12403,1st Street Southeast,977379779,7504,4116,1,"LINESTRING (-77.0059134 38.8747869, -77.0059102 38.8747313, -77.0059052 38.8746428)",1,16.04,tertiary,5,40,2,2400,,,0,0.15,4,1,0.009968925,24.85490947,25,0.02406,,,,,,,,
12404,1st Street Southeast,977379779,7504,7505,1,"LINESTRING (-77.0059134 38.8747869, -77.0059144 38.8753973, -77.005914 38.8757111, -77.005906 38.8758881)",1,122.46,tertiary,5,40,1,1200,,,0,0.15,4,1,0.076109385,24.85490947,25,0.18369,,,,,,,,
12405,1st Street Southeast,977379779,7505,7504,1,"LINESTRING (-77.005906 38.8758881, -77.005914 38.8757111, -77.0059144 38.8753973, -77.0059134 38.8747869)",1,122.46,tertiary,5,40,2,2400,,,0,0.15,4,1,0.076109385,24.85490947,25,0.18369,,,,,,,,
12406,1st Street Southeast,1315238634,7505,8144,1,"LINESTRING (-77.005906 38.8758881, -77.005898 38.8760652, -77.0058979 38.876304)",1,46.26,tertiary,5,40,2,2400,,,0,0.15,4,1,0.028750777,24.85490947,25,0.06939,,,,,,,,
12407,I Street Southeast,978662877,7506,7507,1,"LINESTRING (-77.0083512 38.8792894, -77.0080285 38.8792925, -77.0076012 38.8792932, -77.0075308 38.8792939, -77.007464 38.8792936, -77.0065227 38.8792922)",1,158.28,secondary,4,40,1,1600,,,0,0.15,4,1,0.098371659,24.85490947,25,0.23742,,,,,,,,
12408,I Street Southeast,1315529552,7506,8148,1,"LINESTRING (-77.0083512 38.8792894, -77.0087426 38.8792873)",1,33.88,secondary,4,40,2,3200,,,0,0.15,4,1,0.021056557,24.85490947,25,0.05082,,,,,,,,
12409,I Street Southeast,1315529537,7507,1350,1,"LINESTRING (-77.0065227 38.8792922, -77.0060958 38.879291, -77.0060479 38.8792908, -77.0059834 38.8792906, -77.005892 38.8792904)",1,54.59,secondary,4,40,2,3200,,,0,0.15,4,1,0.033927906,24.85490947,25,0.081885,,,,,,,,
12410,I Street Southeast,978662877,7507,7506,1,"LINESTRING (-77.0065227 38.8792922, -77.007464 38.8792936, -77.0075308 38.8792939, -77.0076012 38.8792932, -77.0080285 38.8792925, -77.0083512 38.8792894)",1,158.28,secondary,4,40,1,1600,,,0,0.15,4,1,0.098371659,24.85490947,25,0.23742,,,,,,,,
12411,,980693846,7508,7482,1,"LINESTRING (-77.0090198 38.838011, -77.0088969 38.8381709, -77.0087921 38.8383225, -77.0086882 38.8384809, -77.0085853 38.8386507, -77.0084927 38.8388208, -77.0084255 38.838955, -77.008368 38.8390712, -77.0083209 38.8391742, -77.0082754 38.8392906, -77.008227 38.8394303)",1,172.71,motorway,1,120,1,2300,,,0,0.15,4,1,0.107339963,74.5647284,75,0.086355,,,,,,,,
12412,,982814000,7509,3716,1,"LINESTRING (-77.0434684 38.9278877, -77.0434642 38.9278909, -77.0434321 38.9279097, -77.0433786 38.9279343, -77.0433437 38.9279439, -77.0433145 38.9279461, -77.0432467 38.927943)",1,20.97,primary,3,80,3,5400,,,0,0.15,4,1,0.01303294,49.70981893,50,0.0157275,,,,,,,,
12413,Rhode Island Avenue Northwest,1111494990,7510,843,1,"LINESTRING (-77.0385045 38.9065647, -77.0384143 38.9065979, -77.0383649 38.906616, -77.0381962 38.9066753)",1,29.38,primary,3,80,2,3600,,,0,0.15,4,1,0.018259789,49.70981893,50,0.022035,,,,,,,,
12414,17th Street Northwest,983121555,7510,4388,1,"LINESTRING (-77.0385045 38.9065647, -77.0385012 38.9066842, -77.0385021 38.906857)",1,32.51,secondary,4,60,2,3200,,,0,0.15,4,1,0.020205096,37.2823642,35,0.03251,,,,,,,,
12415,Rhode Island Avenue Northwest,983121553,7510,7176,1,"LINESTRING (-77.0385045 38.9065647, -77.0385911 38.9065324, -77.0386379 38.906515, -77.0391405 38.9063458, -77.0391725 38.9063335, -77.0403024 38.9059372, -77.0405079 38.9058651)",1,190.02,primary,3,80,3,5400,,,0,0.15,4,1,0.118098198,49.70981893,50,0.142515,,,,,,,,
12416,17th Street Northwest,1111546585,7510,7868,1,"LINESTRING (-77.0385045 38.9065647, -77.0385035 38.9064495, -77.0385059 38.9059605)",1,67.18,secondary,4,60,1,1600,,,0,0.15,4,1,0.041752641,37.2823642,35,0.06718,,,,,,,,
12417,17th Street Northwest,983121554,7511,7512,1,"LINESTRING (-77.0385125 38.9047643, -77.0385127 38.9046807, -77.0385137 38.904316, -77.0385139 38.9042579, -77.0385134 38.9038722)",1,99.2,secondary,4,60,2,3200,,,0,0.15,4,1,0.061653201,37.2823642,35,0.0992,,,,,,,,
12418,17th Street Northwest,1378244701,7511,8270,1,"LINESTRING (-77.0385125 38.9047643, -77.0385069 38.9051311, -77.0385074 38.9055362)",1,85.83,secondary,4,60,2,3200,,,0,0.15,4,1,0.053343692,37.2823642,35,0.08583,,,,,,,,
12419,17th Street Northwest,983121554,7512,7511,1,"LINESTRING (-77.0385134 38.9038722, -77.0385139 38.9042579, -77.0385137 38.904316, -77.0385127 38.9046807, -77.0385125 38.9047643)",1,99.2,secondary,4,60,2,3200,,,0,0.15,4,1,0.061653201,37.2823642,35,0.0992,,,,,,,,
12420,17th Street Northwest,983121554,7512,7513,1,"LINESTRING (-77.0385134 38.9038722, -77.0385133 38.9038367, -77.0385144 38.9037959)",1,8.49,secondary,4,60,2,3200,,,0,0.15,4,1,0.005276569,37.2823642,35,0.00849,,,,,,,,
12421,17th Street Northwest,1215423872,7513,5980,1,"LINESTRING (-77.0385144 38.9037959, -77.0385135 38.9037367)",1,6.58,secondary,4,60,3,4800,,,0,0.15,4,1,0.004089497,37.2823642,35,0.00658,,,,,,,,
12422,17th Street Northwest,983121554,7513,7512,1,"LINESTRING (-77.0385144 38.9037959, -77.0385133 38.9038367, -77.0385134 38.9038722)",1,8.49,secondary,4,60,2,3200,,,0,0.15,4,1,0.005276569,37.2823642,35,0.00849,,,,,,,,
12423,2nd Street Northwest,983152587,7514,862,1,"LINESTRING (-77.0136759 38.8997651, -77.0136736 38.8999546, -77.0136734 38.9000986, -77.0136693 38.9002315)",1,51.87,secondary,4,60,5,8000,,,0,0.15,4,1,0.032237415,37.2823642,35,0.05187,,,,,,,,
12424,4th Street Northeast,1111107551,7515,7389,1,"LINESTRING (-77.0005697 38.9209132, -77.0005696 38.9209936)",1,8.94,tertiary,5,40,1,1200,,,0,0.15,4,1,0.005556246,24.85490947,25,0.01341,,,,,,,,
12425,4th Street Northeast,983525905,7515,8411,1,"LINESTRING (-77.0005697 38.9209132, -77.0005708 38.9203072, -77.000571 38.920228, -77.0005698 38.9199378, -77.0005692 38.919797)",1,124.12,tertiary,5,40,1,1200,,,0,0.15,4,1,0.077141081,24.85490947,25,0.18618,,,,,,,,
12426,Howard Road Southeast,983548913,7516,671,1,"LINESTRING (-77.0014194 38.8649025, -77.0013203 38.8649648, -77.0012925 38.864983, -77.0012559 38.8650018, -77.0012136 38.8650133, -77.001183 38.8650159, -77.0011455 38.8650139, -77.0011116 38.8650078, -77.0009485 38.8649666, -77.0007416 38.8649419)",1,63.75,tertiary,5,40,1,1200,,,0,0.15,4,1,0.039620883,24.85490947,25,0.095625,,,,,,,,
12427,Suitland Parkway Southeast,1180840234,7516,672,1,"LINESTRING (-77.0014194 38.8649025, -77.0014237 38.8649685, -77.0014247 38.8650228, -77.0014253 38.8652374)",1,37.25,primary,3,48,4,7200,,,0,0.15,4,1,0.023151025,29.82589136,30,0.0465625,,,,,,,,
12428,South Capitol Street Southwest,983548915,7517,7518,1,"LINESTRING (-77.0025754 38.8634956, -77.0025615 38.8641552, -77.0025597 38.8643793, -77.0025582 38.8645989, -77.002565 38.8648081)",1,145.96,primary,3,48,3,5400,,,0,0.15,4,1,0.09071473,29.82589136,30,0.18245,,,,,,,,
12429,South Capitol Street Southwest,1180840237,7518,7987,1,"LINESTRING (-77.002565 38.8648081, -77.0025778 38.8653035, -77.0025777 38.8653512, -77.002576 38.8653995, -77.0025667 38.8654392, -77.0025517 38.8654829, -77.0025311 38.8655287, -77.0025062 38.865567, -77.0024789 38.8656052, -77.0024467 38.8656397)",1,95.06,primary,3,48,3,5400,,,0,0.15,4,1,0.059080174,29.82589136,30,0.118825,,,,,,,,
12430,Benning Road Northeast,983894154,7519,7520,1,"LINESTRING (-76.9378022 38.8902852, -76.9378006 38.8902052, -76.9377612 38.8901202)",1,18.94,primary,3,80,2,3600,,,0,0.15,4,1,0.011771287,49.70981893,50,0.014205,,,,,,,,
12431,Benning Road Northeast,983894156,7519,7521,1,"LINESTRING (-76.9378022 38.8902852, -76.9378333 38.8903324, -76.9379021 38.8904241)",1,17.71,primary,3,80,2,3600,,,0,0.15,4,1,0.011006837,49.70981893,50,0.0132825,,,,,,,,
12432,Benning Road Northeast,983894158,7520,7522,1,"LINESTRING (-76.9377612 38.8901202, -76.9377437 38.8900826)",1,4.45,primary,3,80,3,5400,,,0,0.15,4,1,0.002765693,49.70981893,50,0.0033375,,,,,,,,
12433,Benning Road Northeast,983894157,7521,3928,1,"LINESTRING (-76.9379021 38.8904241, -76.9379461 38.890479)",1,7.19,primary,3,80,1,1800,,,0,0.15,4,1,0.004468614,49.70981893,50,0.0053925,,,,,,,,
12434,Benning Road Northeast,983894156,7521,7519,1,"LINESTRING (-76.9379021 38.8904241, -76.9378333 38.8903324, -76.9378022 38.8902852)",1,17.71,primary,3,80,2,3600,,,0,0.15,4,1,0.011006837,49.70981893,50,0.0132825,,,,,,,,
12435,Benning Road Northeast,1008122193,7522,6973,1,"LINESTRING (-76.9377437 38.8900826, -76.9376949 38.8899773, -76.9376595 38.8898951)",1,22.09,primary,3,80,3,5400,,,0,0.15,4,1,0.013729024,49.70981893,50,0.0165675,,,,,,,,
12436,Malcolm X Avenue Southeast,1181165213,7523,453,1,"LINESTRING (-77.0067575 38.845096, -77.0073166 38.8450913)",1,48.42,secondary,4,48,2,3200,,,0,0.15,4,1,0.030093226,29.82589136,30,0.060525,,,,,,,,
12437,,984181635,7523,7524,1,"LINESTRING (-77.0067575 38.845096, -77.0068093 38.8451905, -77.0068273 38.8452248, -77.0068399 38.8452629, -77.0068522 38.8453124, -77.0069814 38.8459653, -77.0070015 38.8460722, -77.0070187 38.8461804, -77.0070341 38.8462914, -77.0070441 38.8463909, -77.0070501 38.8465003, -77.0070534 38.8466155, -77.0070534 38.8467337, -77.0070683 38.8469404)",1,207.78,motorway,1,120,1,2300,,,0,0.15,4,1,0.129136109,74.5647284,75,0.10389,,,,,,,,
12438,Malcolm X Avenue Southeast,984181636,7523,7526,1,"LINESTRING (-77.0067575 38.845096, -77.0060662 38.8450961)",1,59.87,secondary,4,48,2,3200,,,0,0.15,4,1,0.037209447,29.82589136,30,0.0748375,,,,,,,,
12439,,1181165212,7524,7997,1,"LINESTRING (-77.0070683 38.8469404, -77.0070505 38.8483441)",1,156.09,motorway,1,120,2,4600,,,0,0.15,4,1,0.097010566,74.5647284,75,0.078045,,,,,,,,
12440,Malcolm X Avenue Southeast,984181636,7525,7526,1,"LINESTRING (-77.0060014 38.8450961, -77.0060662 38.8450961)",1,5.61,secondary,4,48,2,3200,,,0,0.15,4,1,0.003486638,29.82589136,30,0.0070125,,,,,,,,
12441,Malcolm X Avenue Southeast,984181636,7525,7527,1,"LINESTRING (-77.0060014 38.8450961, -77.0059198 38.8450962)",1,7.07,secondary,4,48,2,3200,,,0,0.15,4,1,0.004394034,29.82589136,30,0.0088375,,,,,,,,
12442,Malcolm X Avenue Southeast,984181636,7526,7523,1,"LINESTRING (-77.0060662 38.8450961, -77.0067575 38.845096)",1,59.87,secondary,4,48,2,3200,,,0,0.15,4,1,0.037209447,29.82589136,30,0.0748375,,,,,,,,
12443,Malcolm X Avenue Southeast,984181636,7526,7525,1,"LINESTRING (-77.0060662 38.8450961, -77.0060014 38.8450961)",1,5.61,secondary,4,48,2,3200,,,0,0.15,4,1,0.003486638,29.82589136,30,0.0070125,,,,,,,,
12444,Malcolm X Avenue Southeast,984181636,7527,7525,1,"LINESTRING (-77.0059198 38.8450962, -77.0060014 38.8450961)",1,7.07,secondary,4,48,2,3200,,,0,0.15,4,1,0.004394034,29.82589136,30,0.0088375,,,,,,,,
12445,,1027504412,7527,7604,1,"LINESTRING (-77.0059198 38.8450962, -77.0059169 38.8452273, -77.0059198 38.8452731, -77.0059258 38.8453204, -77.0059343 38.8453645, -77.0059479 38.8454114, -77.0059676 38.8454598, -77.0059908 38.845504, -77.006021 38.845555, -77.0060619 38.8456188, -77.0061162 38.8456979, -77.0064528 38.8461804, -77.0065043 38.8462565, -77.0065538 38.846333, -77.0065976 38.846408, -77.006637 38.8464825, -77.0066691 38.8465492, -77.0066953 38.8466125, -77.0067195 38.8466807)",1,191.83,secondary,4,32,2,3200,,,0,0.15,4,1,0.11922312,19.88392757,20,0.35968125,,,,,,,,
12446,Malcolm X Avenue Southeast,1181165209,7527,7996,1,"LINESTRING (-77.0059198 38.8450962, -77.0058074 38.845095, -77.00575 38.8450952)",1,14.71,secondary,4,48,1,1600,,,0,0.15,4,1,0.009142324,29.82589136,30,0.0183875,,,,,,,,
12447,Potomac Avenue Southeast,985356413,7528,7485,1,"LINESTRING (-77.0085236 38.8707753, -77.0084235 38.870866, -77.0083923 38.8708948, -77.0083662 38.8709166, -77.0083285 38.870942, -77.0082916 38.8709615, -77.0082416 38.8709859, -77.0079433 38.8711462)",1,65.46,tertiary,5,40,1,1200,,,0,0.15,4,1,0.040683654,24.85490947,25,0.09819,,,,,,,,
12448,South Capitol Street Southeast,1128409676,7528,7530,1,"LINESTRING (-77.0085236 38.8707753, -77.008531 38.8708007, -77.0085426 38.8708325, -77.0085541 38.8708558, -77.0085737 38.8708884, -77.0085981 38.870921, -77.0086205 38.8709488, -77.008653 38.870979, -77.0086869 38.8710095)",1,30.06,primary,3,40,4,7200,,,0,0.15,4,1,0.018682411,24.85490947,25,0.04509,,,,,,,,
12449,Potomac Avenue Southeast,985356414,7529,7530,1,"LINESTRING (-77.0083957 38.8710228, -77.0084495 38.8710152, -77.0086869 38.8710095)",1,25.3,tertiary,5,40,2,2400,,,0,0.15,4,1,0.015724052,24.85490947,25,0.03795,,,,,,,,
12450,South Capitol Street Southeast,1128409676,7530,4091,1,"LINESTRING (-77.0086869 38.8710095, -77.008724 38.8710332)",1,4.15,primary,3,40,4,7200,,,0,0.15,4,1,0.002579242,24.85490947,25,0.006225,,,,,,,,
12451,,985356415,7531,7532,1,"LINESTRING (-77.0086414 38.8696652, -77.0086105 38.8697057, -77.008596 38.8697317, -77.0085814 38.8697593, -77.0085689 38.869794, -77.00852 38.8700095)",1,40.05,primary,3,80,2,3600,,,0,0.15,4,1,0.024891237,49.70981893,50,0.0300375,,,,,,,,
