link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,vdf_free_speed_in_mph,from_biway,is_link
31655,Delridge Way Southwest,428096944,16885,19344,1,"LINESTRING (-122.3604524 47.5318751, -122.3604526 47.531805, -122.3604544 47.5316545, -122.360452 47.5300427, -122.360455 47.5285916)",1,365.11,secondary,4,40,1,1600,,,0,0.15,4,1,0.22691734,24.85490947,25,0.547665,,,,,,,,
31656,Delridge Way Southwest,428032877,16886,15652,1,"LINESTRING (-122.3610023 47.5386345, -122.3609453 47.5390342, -122.36093 47.5391424)",1,56.74,secondary,4,40,2,3200,,,0,0.15,4,1,0.035264139,24.85490947,25,0.08511,,,,,,,,
31657,Delridge Way Southwest,1177153708,16886,16883,1,"LINESTRING (-122.3610023 47.5386345, -122.3610097 47.5385891, -122.3610168 47.5385409, -122.3610264 47.5384627)",1,19.19,secondary,4,40,2,3200,,,0,0.15,4,1,0.011926663,24.85490947,25,0.028785,,,,,,,,
31658,Southeast Renton Maple Valley Road,428032951,16887,10145,1,"LINESTRING (-122.1114162 47.4631487, -122.1109784 47.4631438)",1,32.92,primary,3,80,2,3600,,,0,0.15,4,1,0.020459913,49.70981893,50,0.02469,,,,,,,,
31659,Southeast Renton Maple Valley Road,428032952,16887,16888,1,"LINESTRING (-122.1114162 47.4631487, -122.1122685 47.463159)",1,64.08,primary,3,80,2,3600,,,0,0.15,4,1,0.039825979,49.70981893,50,0.04806,,,,,,,,
31660,Southeast Renton Maple Valley Road,428032952,16888,16887,1,"LINESTRING (-122.1122685 47.463159, -122.1114162 47.4631487)",1,64.08,primary,3,80,3,5400,,,0,0.15,4,1,0.039825979,49.70981893,50,0.04806,,,,,,,,
31661,Southeast Renton Maple Valley Road,428032953,16888,16889,1,"LINESTRING (-122.1122685 47.463159, -122.11593 47.4632013, -122.1173923 47.4632027, -122.1201067 47.4632249, -122.1202311 47.4632289, -122.1208702 47.4632495)",1,646.75,primary,3,80,2,3600,,,0,0.15,4,1,0.401957738,49.70981893,50,0.4850625,,,,,,,,
31662,Maple Valley Highway,1050579386,16889,16854,1,"LINESTRING (-122.1208702 47.4632495, -122.1227505 47.4633098, -122.123871 47.4633719, -122.1241846 47.4633892, -122.1246915 47.4634275)",1,288.02,primary,3,80,2,3600,,,0,0.15,4,1,0.179005594,49.70981893,50,0.216015,,,,,,,,
31663,Southeast Renton Maple Valley Road,428032953,16889,16888,1,"LINESTRING (-122.1208702 47.4632495, -122.1202311 47.4632289, -122.1201067 47.4632249, -122.1173923 47.4632027, -122.11593 47.4632013, -122.1122685 47.463159)",1,646.75,primary,3,80,2,3600,,,0,0.15,4,1,0.401957738,49.70981893,50,0.4850625,,,,,,,,
31664,Southeast Petrovitsky Road,428033046,16890,3161,1,"LINESTRING (-122.1149235 47.434442, -122.1149127 47.434423, -122.1146437 47.4339496)",1,58.66,secondary,4,80,2,3200,,,0,0.15,4,1,0.036457427,49.70981893,50,0.043995,,,,,,,,
31665,Southeast Petrovitsky Road,428033042,16890,16891,1,"LINESTRING (-122.1149235 47.434442, -122.1155713 47.4355818, -122.1164466 47.4371218)",1,319.24,secondary,4,80,2,3200,,,0,0.15,4,1,0.19840895,49.70981893,50,0.23943,,,,,,,,
31666,Southeast Petrovitsky Road,428033042,16891,16890,1,"LINESTRING (-122.1164466 47.4371218, -122.1155713 47.4355818, -122.1149235 47.434442)",1,319.24,secondary,4,80,2,3200,,,0,0.15,4,1,0.19840895,49.70981893,50,0.23943,,,,,,,,
31667,Southeast Petrovitsky Road,428033045,16891,16894,1,"LINESTRING (-122.1164466 47.4371218, -122.116531 47.4372713)",1,17.79,secondary,4,80,2,3200,,,0,0.15,4,1,0.011056557,49.70981893,50,0.0133425,,,,,,,,
31668,Southeast Petrovitsky Road,428033043,16892,9845,1,"LINESTRING (-122.1222563 47.4395414, -122.1210367 47.4395381, -122.120868 47.4395377)",1,104.41,secondary,4,64,2,3200,,,0,0.15,4,1,0.064891237,39.76785515,40,0.097884375,,,,,,,,
31669,Southeast Petrovitsky Road,428033044,16892,16893,1,"LINESTRING (-122.1222563 47.4395414, -122.1237698 47.4395531, -122.1240183 47.439555)",1,132.53,secondary,4,64,1,1600,,,0,0.15,4,1,0.08236793,39.76785515,40,0.124246875,,,,,,,,
31670,Southeast Petrovitsky Road,428254745,16893,15282,1,"LINESTRING (-122.1240183 47.439555, -122.1245279 47.4395578)",1,38.33,secondary,4,64,1,1600,,,0,0.15,4,1,0.02382225,39.76785515,40,0.035934375,,,,,,,,
31671,Southeast Petrovitsky Road,428033044,16893,16892,1,"LINESTRING (-122.1240183 47.439555, -122.1237698 47.4395531, -122.1222563 47.4395414)",1,132.53,secondary,4,64,1,1600,,,0,0.15,4,1,0.08236793,39.76785515,40,0.124246875,,,,,,,,
31672,,929986983,16894,10587,1,"LINESTRING (-122.116531 47.4372713, -122.1165344 47.4373442, -122.11652 47.4373781, -122.116495 47.437415, -122.1164575 47.4374446, -122.116394 47.4374791, -122.1163108 47.4375083)",1,34.06,secondary,4,60,1,1600,,,0,0.15,4,1,0.021168428,37.2823642,35,0.03406,,,,,,,,
31673,Southeast Petrovitsky Road,428033045,16894,16891,1,"LINESTRING (-122.116531 47.4372713, -122.1164466 47.4371218)",1,17.79,secondary,4,80,1,1600,,,0,0.15,4,1,0.011056557,49.70981893,50,0.0133425,,,,,,,,
31674,Southeast Petrovitsky Road,428033045,16894,16895,1,"LINESTRING (-122.116531 47.4372713, -122.1166674 47.4375103)",1,28.49,secondary,4,80,2,3200,,,0,0.15,4,1,0.01770665,49.70981893,50,0.0213675,,,,,,,,
31675,Southeast 184th Street,929986984,16895,10587,1,"LINESTRING (-122.1166674 47.4375103, -122.1163108 47.4375083)",1,26.82,tertiary,5,40,1,1200,,,0,0.15,4,1,0.016668738,24.85490947,25,0.04023,,,,,,,,
31676,Southeast Petrovitsky Road,428033047,16895,11567,1,"LINESTRING (-122.1166674 47.4375103, -122.1169871 47.4380119, -122.1170908 47.4381402)",1,77,secondary,4,64,1,1600,,,0,0.15,4,1,0.047855811,39.76785515,40,0.0721875,,,,,,,,
31677,Southeast Petrovitsky Road,428033045,16895,16894,1,"LINESTRING (-122.1166674 47.4375103, -122.116531 47.4372713)",1,28.49,secondary,4,80,1,1600,,,0,0.15,4,1,0.01770665,49.70981893,50,0.0213675,,,,,,,,
31678,Auburn Way North,1055063562,16896,10909,1,"LINESTRING (-122.2242257 47.3148492, -122.2241575 47.3149334)",1,10.68,secondary,4,56,2,3200,,,0,0.15,4,1,0.006637663,34.79687325,35,0.011442857,,,,,,,,
31679,Auburn Way North,428033695,16896,16897,1,"LINESTRING (-122.2242257 47.3148492, -122.2242546 47.3148079)",1,5.08,secondary,4,56,2,3200,,,0,0.15,4,1,0.003157241,34.79687325,35,0.005442857,,,,,,,,
31680,Auburn Way North,428033695,16897,16896,1,"LINESTRING (-122.2242546 47.3148079, -122.2242257 47.3148492)",1,5.08,secondary,4,56,2,3200,,,0,0.15,4,1,0.003157241,34.79687325,35,0.005442857,,,,,,,,
31681,Auburn Way North,1055063561,16897,24549,1,"LINESTRING (-122.2242546 47.3148079, -122.2242864 47.3147627)",1,5.57,secondary,4,56,2,3200,,,0,0.15,4,1,0.003461778,34.79687325,35,0.005967857,,,,,,,,
31682,16th Avenue South,428033712,16898,16899,1,"LINESTRING (-122.3132066 47.5342882, -122.3132116 47.5340796, -122.3132124 47.5340387, -122.3132194 47.5337017)",1,65.22,secondary,4,48,2,3200,,,0,0.15,4,1,0.040534493,29.82589136,30,0.081525,,,,,,,,
31683,East Marginal Way South,428033718,16898,16901,1,"LINESTRING (-122.3132066 47.5342882, -122.31374 47.5346004, -122.3137943 47.5346322, -122.3141694 47.5348518)",1,95.67,primary,3,48,2,3600,,,0,0.15,4,1,0.059459291,29.82589136,30,0.1195875,,,,,,,,
31684,East Marginal Way South,428033719,16898,16903,1,"LINESTRING (-122.3132066 47.5342882, -122.3127255 47.5340004, -122.3124062 47.5338094, -122.3118941 47.5335033, -122.3114856 47.5332587)",1,172.62,primary,3,48,2,3600,,,0,0.15,4,1,0.107284027,29.82589136,30,0.215775,,,,,,,,
31685,16th Avenue South,1326437882,16899,4510,1,"LINESTRING (-122.3132194 47.5337017, -122.3132251 47.5334263, -122.3132292 47.5332266, -122.3132515 47.5326886)",1,112.68,secondary,4,48,2,3200,,,0,0.15,4,1,0.070031075,29.82589136,30,0.14085,,,,,,,,
31686,16th Avenue South,428033712,16899,16898,1,"LINESTRING (-122.3132194 47.5337017, -122.3132124 47.5340387, -122.3132116 47.5340796, -122.3132066 47.5342882)",1,65.22,secondary,4,48,3,4800,,,0,0.15,4,1,0.040534493,29.82589136,30,0.081525,,,,,,,,
31687,East Marginal Way South,428033716,16900,16901,1,"LINESTRING (-122.314819 47.5352334, -122.31458 47.5350924, -122.3141694 47.5348518)",1,64.64,primary,3,48,3,5400,,,0,0.15,4,1,0.040174021,29.82589136,30,0.0808,,,,,,,,
31688,East Marginal Way South,428033717,16900,16902,1,"LINESTRING (-122.314819 47.5352334, -122.31493 47.535299, -122.3154005 47.5355804, -122.3154861 47.5356316)",1,66.85,primary,3,48,2,3600,,,0,0.15,4,1,0.041547545,29.82589136,30,0.0835625,,,,,,,,
31689,East Marginal Way South,428033718,16901,16898,1,"LINESTRING (-122.3141694 47.5348518, -122.3137943 47.5346322, -122.31374 47.5346004, -122.3132066 47.5342882)",1,95.67,primary,3,48,3,5400,,,0,0.15,4,1,0.059459291,29.82589136,30,0.1195875,,,,,,,,
31690,East Marginal Way South,428033716,16901,16900,1,"LINESTRING (-122.3141694 47.5348518, -122.31458 47.5350924, -122.314819 47.5352334)",1,64.64,primary,3,48,3,5400,,,0,0.15,4,1,0.040174021,29.82589136,30,0.0808,,,,,,,,
31691,East Marginal Way South,997182278,16902,11476,1,"LINESTRING (-122.3154861 47.5356316, -122.3155358 47.5356613, -122.3157129 47.5357661, -122.315802 47.5358188)",1,31.55,primary,3,48,2,3600,,,0,0.15,4,1,0.019608452,29.82589136,30,0.0394375,,,,,,,,
31692,East Marginal Way South,428033717,16902,16900,1,"LINESTRING (-122.3154861 47.5356316, -122.3154005 47.5355804, -122.31493 47.535299, -122.314819 47.5352334)",1,66.85,primary,3,48,4,7200,,,0,0.15,4,1,0.041547545,29.82589136,30,0.0835625,,,,,,,,
31693,East Marginal Way South,428033719,16903,16898,1,"LINESTRING (-122.3114856 47.5332587, -122.3118941 47.5335033, -122.3124062 47.5338094, -122.3127255 47.5340004, -122.3132066 47.5342882)",1,172.62,primary,3,48,3,5400,,,0,0.15,4,1,0.107284027,29.82589136,30,0.215775,,,,,,,,
31694,East Marginal Way South,428033720,16903,16904,1,"LINESTRING (-122.3114856 47.5332587, -122.3112676 47.5331283)",1,21.87,primary,3,48,2,3600,,,0,0.15,4,1,0.013592293,29.82589136,30,0.0273375,,,,,,,,
31695,East Marginal Way South,428033720,16904,16903,1,"LINESTRING (-122.3112676 47.5331283, -122.3114856 47.5332587)",1,21.87,primary,3,48,3,5400,,,0,0.15,4,1,0.013592293,29.82589136,30,0.0273375,,,,,,,,
31696,East Marginal Way South,537686167,16904,20571,1,"LINESTRING (-122.3112676 47.5331283, -122.309799 47.5322714)",1,145.72,primary,3,48,2,3600,,,0,0.15,4,1,0.090565569,29.82589136,30,0.18215,,,,,,,,
31697,120th Avenue Northeast,428033725,16905,831,1,"LINESTRING (-122.1801999 47.7740198, -122.18019 47.7735636, -122.18019 47.7734621)",1,62.02,secondary,4,56,2,3200,,,0,0.15,4,1,0.038545681,34.79687325,35,0.06645,,,,,,,,
31698,120th Avenue Northeast,428033721,16905,16906,1,"LINESTRING (-122.1801999 47.7740198, -122.1802034 47.7741638)",1,16.01,secondary,4,56,3,4800,,,0,0.15,4,1,0.00995028,34.79687325,35,0.017153571,,,,,,,,
31699,120th Avenue Northeast,428033722,16906,4112,1,"LINESTRING (-122.1802034 47.7741638, -122.1802136 47.7746246)",1,51.24,secondary,4,56,3,4800,,,0,0.15,4,1,0.031845867,34.79687325,35,0.0549,,,,,,,,
31700,120th Avenue Northeast,428033721,16906,16905,1,"LINESTRING (-122.1802034 47.7741638, -122.1801999 47.7740198)",1,16.01,secondary,4,56,2,3200,,,0,0.15,4,1,0.00995028,34.79687325,35,0.017153571,,,,,,,,
31701,120th Avenue Northeast,428033723,16907,4112,1,"LINESTRING (-122.1802081 47.7750742, -122.1802136 47.7746246)",1,49.99,secondary,4,56,3,4800,,,0,0.15,4,1,0.031068987,34.79687325,35,0.053560714,,,,,,,,
31702,120th Avenue Northeast,428033726,16907,8594,1,"LINESTRING (-122.1802081 47.7750742, -122.1802115 47.7753624, -122.1802226 47.7758856, -122.1802274 47.7762931)",1,135.54,secondary,4,56,2,3200,,,0,0.15,4,1,0.084238658,34.79687325,35,0.145221429,,,,,,,,
31703,120th Avenue Northeast,428033724,16908,830,1,"LINESTRING (-122.1801738 47.76902, -122.1801749 47.7691665, -122.1801793 47.769737)",1,79.73,secondary,4,56,2,3200,,,0,0.15,4,1,0.049552517,34.79687325,35,0.085425,,,,,,,,
31704,120th Avenue Northeast,428245560,16908,3304,1,"LINESTRING (-122.1801738 47.76902, -122.1801682 47.7688778, -122.1801768 47.7685649)",1,50.62,secondary,4,56,2,3200,,,0,0.15,4,1,0.031460534,34.79687325,35,0.054235714,,,,,,,,
31705,Northeast 195th Street,428033731,16908,7747,1,"LINESTRING (-122.1801738 47.76902, -122.1804171 47.7690236, -122.1808482 47.7690299)",1,50.41,secondary,4,48,2,3200,,,0,0.15,4,1,0.031330019,29.82589136,30,0.0630125,,,,,,,,
31706,Northeast 195th Street,428033730,16908,16909,1,"LINESTRING (-122.1801738 47.76902, -122.1799822 47.7690162, -122.1797193 47.7690111)",1,33.98,secondary,4,48,1,1600,,,0,0.15,4,1,0.021118707,29.82589136,30,0.042475,,,,,,,,
31707,Northeast 195th Street,679966235,16909,5304,1,"LINESTRING (-122.1797193 47.7690111, -122.1795127 47.7690071)",1,15.45,secondary,4,56,1,1600,,,0,0.15,4,1,0.009602237,34.79687325,35,0.016553571,,,,,,,,
31708,Northeast 195th Street,428033730,16909,16908,1,"LINESTRING (-122.1797193 47.7690111, -122.1799822 47.7690162, -122.1801738 47.76902)",1,33.98,secondary,4,48,2,3200,,,0,0.15,4,1,0.021118707,29.82589136,30,0.042475,,,,,,,,
31709,Northeast 195th Street,428033732,16910,11253,1,"LINESTRING (-122.1854702 47.7691021, -122.1849232 47.7690885)",1,40.91,secondary,4,48,4,6400,,,0,0.15,4,1,0.02542573,29.82589136,30,0.0511375,,,,,,,,
31710,Northeast 195th Street,737908606,16910,16913,1,"LINESTRING (-122.1854702 47.7691021, -122.1858606 47.7691129)",1,29.2,secondary,4,48,2,3200,,,0,0.15,4,1,0.018147918,29.82589136,30,0.0365,,,,,,,,
31711,Northeast 195th Street,428033735,16911,14588,1,"LINESTRING (-122.1873003 47.7690966, -122.1871492 47.7691128, -122.1870031 47.7691235)",1,22.42,secondary,4,48,3,4800,,,0,0.15,4,1,0.013934121,29.82589136,30,0.028025,,,,,,,,
31712,Northeast 195th Street,743721817,16911,16912,1,"LINESTRING (-122.1873003 47.7690966, -122.1874235 47.7690877, -122.1876041 47.76906)",1,23.1,secondary,4,48,3,4800,,,0,0.15,4,1,0.014356743,29.82589136,30,0.028875,,,,,,,,
31713,Northeast 195th Street,428033736,16912,914,1,"LINESTRING (-122.1876041 47.76906, -122.1877206 47.7690362)",1,9.1,secondary,4,48,3,4800,,,0,0.15,4,1,0.005655687,29.82589136,30,0.011375,,,,,,,,
31714,Northeast 195th Street,743721817,16912,16911,1,"LINESTRING (-122.1876041 47.76906, -122.1874235 47.7690877, -122.1873003 47.7690966)",1,23.1,secondary,4,48,3,4800,,,0,0.15,4,1,0.014356743,29.82589136,30,0.028875,,,,,,,,
31715,Northeast 195th Street,428033737,16913,7744,1,"LINESTRING (-122.1858606 47.7691129, -122.1863883 47.7691192, -122.1865484 47.7691188, -122.1866178 47.7691201)",1,56.6,secondary,4,48,2,3200,,,0,0.15,4,1,0.035177129,29.82589136,30,0.07075,,,,,,,,
31716,Northeast 195th Street,737908606,16913,16910,1,"LINESTRING (-122.1858606 47.7691129, -122.1854702 47.7691021)",1,29.2,secondary,4,48,3,4800,,,0,0.15,4,1,0.018147918,29.82589136,30,0.0365,,,,,,,,
31717,,428033738,16914,913,1,"LINESTRING (-122.1884724 47.7681243, -122.1884842 47.7683172, -122.1885032 47.7686884, -122.1885093 47.7688645)",1,82.35,motorway,1,120,2,4600,,,0,0.15,4,1,0.051180858,74.5647284,75,0.041175,,,,,,,,
31718,Pacific Highway South,428033860,16915,26122,1,"LINESTRING (-122.3122071 47.3364526, -122.312205 47.3363927, -122.3121971 47.3360232, -122.312195 47.3358395)",1,68.18,primary,3,72,5,9000,,,0,0.15,4,1,0.042374145,44.73883704,45,0.056816667,,,,,,,,
31719,South Dash Point Road,428033861,16917,16918,1,"LINESTRING (-122.3127114 47.3358467, -122.3127687 47.3358525, -122.3127992 47.3358586)",1,6.76,secondary,4,64,2,3200,,,0,0.15,4,1,0.004201367,39.76785515,40,0.0063375,,,,,,,,
31720,South Dash Point Road,970661745,16917,26122,1,"LINESTRING (-122.3127114 47.3358467, -122.3126371 47.3358393, -122.3124079 47.335836, -122.3123807 47.3358364, -122.312195 47.3358395)",1,38.98,secondary,4,64,3,4800,,,0,0.15,4,1,0.024226227,39.76785515,40,0.03654375,,,,,,,,
31721,South Dash Point Road,428033861,16918,16917,1,"LINESTRING (-122.3127992 47.3358586, -122.3127687 47.3358525, -122.3127114 47.3358467)",1,6.76,secondary,4,64,2,3200,,,0,0.15,4,1,0.004201367,39.76785515,40,0.0063375,,,,,,,,
31722,South Dash Point Road,428045017,16918,17063,1,"LINESTRING (-122.3127992 47.3358586, -122.3128464 47.3358679, -122.3128917 47.3358769, -122.3130061 47.3359094)",1,16.61,secondary,4,64,2,3200,,,0,0.15,4,1,0.010323182,39.76785515,40,0.015571875,,,,,,,,
31723,Old Redmond Road,428033868,16919,2774,1,"LINESTRING (-122.1334539 47.6680947, -122.1334899 47.6678166, -122.133502 47.6677625)",1,37.12,secondary,4,48,1,1600,,,0,0.15,4,1,0.02307023,29.82589136,30,0.0464,,,,,,,,
31724,Old Redmond Road,428033867,16919,16920,1,"LINESTRING (-122.1334539 47.6680947, -122.1334196 47.6683784)",1,31.65,secondary,4,48,1,1600,,,0,0.15,4,1,0.019670603,29.82589136,30,0.0395625,,,,,,,,
31725,Old Redmond Road,428033867,16920,16919,1,"LINESTRING (-122.1334196 47.6683784, -122.1334539 47.6680947)",1,31.65,secondary,4,48,2,3200,,,0,0.15,4,1,0.019670603,29.82589136,30,0.0395625,,,,,,,,
31726,Old Redmond Road,428033871,16920,16921,1,"LINESTRING (-122.1334196 47.6683784, -122.1333632 47.6689055, -122.1333451 47.6692389)",1,95.86,secondary,4,48,2,3200,,,0,0.15,4,1,0.059577377,29.82589136,30,0.119825,,,,,,,,
31727,Old Redmond Road,428033871,16921,16920,1,"LINESTRING (-122.1333451 47.6692389, -122.1333632 47.6689055, -122.1334196 47.6683784)",1,95.86,secondary,4,48,2,3200,,,0,0.15,4,1,0.059577377,29.82589136,30,0.119825,,,,,,,,
31728,Old Redmond Road,428033869,16921,16922,1,"LINESTRING (-122.1333451 47.6692389, -122.1333305 47.6695089)",1,30.04,secondary,4,48,2,3200,,,0,0.15,4,1,0.018669981,29.82589136,30,0.03755,,,,,,,,
31729,Old Redmond Road,428033869,16922,16921,1,"LINESTRING (-122.1333305 47.6695089, -122.1333451 47.6692389)",1,30.04,secondary,4,48,1,1600,,,0,0.15,4,1,0.018669981,29.82589136,30,0.03755,,,,,,,,
31730,Old Redmond Road,428033870,16922,16923,1,"LINESTRING (-122.1333305 47.6695089, -122.1333134 47.6697866)",1,30.91,secondary,4,48,1,1600,,,0,0.15,4,1,0.01921069,29.82589136,30,0.0386375,,,,,,,,
31731,Old Redmond Road,428033870,16923,16922,1,"LINESTRING (-122.1333134 47.6697866, -122.1333305 47.6695089)",1,30.91,secondary,4,48,2,3200,,,0,0.15,4,1,0.01921069,29.82589136,30,0.0386375,,,,,,,,
31732,Old Redmond Road,428033872,16923,16924,1,"LINESTRING (-122.1333134 47.6697866, -122.1332482 47.6708456, -122.1332885 47.6710686, -122.1333472 47.6713171, -122.1334219 47.6715683, -122.1334728 47.6716727)",1,211.52,secondary,4,48,1,1600,,,0,0.15,4,1,0.131460534,29.82589136,30,0.2644,,,,,,,,
31733,Old Redmond Road,428033873,16924,11243,1,"LINESTRING (-122.1334728 47.6716727, -122.1335313 47.6717926, -122.1335464 47.6718235, -122.1335668 47.6719476, -122.1335373 47.6720267, -122.133522 47.6720514, -122.133452 47.6721642)",1,57.17,secondary,4,48,2,3200,,,0,0.15,4,1,0.035531386,29.82589136,30,0.0714625,,,,,,,,
31734,Old Redmond Road,428033872,16924,16923,1,"LINESTRING (-122.1334728 47.6716727, -122.1334219 47.6715683, -122.1333472 47.6713171, -122.1332885 47.6710686, -122.1332482 47.6708456, -122.1333134 47.6697866)",1,211.52,secondary,4,48,1,1600,,,0,0.15,4,1,0.131460534,29.82589136,30,0.2644,,,,,,,,
31735,Redmond Way,428033875,16925,16926,1,"LINESTRING (-122.1416763 47.6751551, -122.1422278 47.6751679)",1,41.32,primary,3,64,3,5400,,,0,0.15,4,1,0.025680547,39.76785515,40,0.0387375,,,,,,,,
31736,Redmond Way,428033882,16925,16931,1,"LINESTRING (-122.1416763 47.6751551, -122.1406772 47.6751323, -122.1405799 47.6751309, -122.1389708 47.6751076, -122.137737 47.6750928)",1,295.03,primary,3,64,2,3600,,,0,0.15,4,1,0.183362337,39.76785515,40,0.276590625,,,,,,,,
31737,Redmond Way,428033875,16926,16925,1,"LINESTRING (-122.1422278 47.6751679, -122.1416763 47.6751551)",1,41.32,primary,3,64,3,5400,,,0,0.15,4,1,0.025680547,39.76785515,40,0.0387375,,,,,,,,
31738,Redmond Way,428033879,16926,16933,1,"LINESTRING (-122.1422278 47.6751679, -122.1425603 47.6751757)",1,24.91,primary,3,64,4,7200,,,0,0.15,4,1,0.015481666,39.76785515,40,0.023353125,,,,,,,,
31739,Redmond Way,428033876,16927,16928,1,"LINESTRING (-122.1432169 47.6751872, -122.1434319 47.6751914, -122.1437685 47.6751979)",1,41.32,primary,3,64,2,3600,,,0,0.15,4,1,0.025680547,39.76785515,40,0.0387375,,,,,,,,
31740,148th Avenue Northeast,428060577,16927,17301,1,"LINESTRING (-122.1432169 47.6751872, -122.143181 47.6750251, -122.1431268 47.6747799)",1,45.79,primary,3,64,2,3600,,,0,0.15,4,1,0.02845867,39.76785515,40,0.042928125,,,,,,,,
31741,148th Avenue Northeast,428060581,16927,17304,1,"LINESTRING (-122.1432169 47.6751872, -122.1432635 47.6753227, -122.1433176 47.6754667, -122.1433744 47.6756054)",1,47.98,secondary,4,64,2,3200,,,0,0.15,4,1,0.029819764,39.76785515,40,0.04498125,,,,,,,,
31742,Redmond Way,661953135,16927,22693,1,"LINESTRING (-122.1432169 47.6751872, -122.1430465 47.6751844, -122.1426822 47.6751785)",1,40.05,primary,3,64,2,3600,,,0,0.15,4,1,0.024891237,39.76785515,40,0.037546875,,,,,,,,
31743,Redmond Way,428033876,16928,16927,1,"LINESTRING (-122.1437685 47.6751979, -122.1434319 47.6751914, -122.1432169 47.6751872)",1,41.32,primary,3,64,5,9000,,,0,0.15,4,1,0.025680547,39.76785515,40,0.0387375,,,,,,,,
31744,Redmond Way,428033876,16928,16929,1,"LINESTRING (-122.1437685 47.6751979, -122.1440164 47.6752027)",1,18.57,primary,3,64,2,3600,,,0,0.15,4,1,0.01154133,39.76785515,40,0.017409375,,,,,,,,
31745,Redmond Way,428033876,16929,16928,1,"LINESTRING (-122.1440164 47.6752027, -122.1437685 47.6751979)",1,18.57,primary,3,64,5,9000,,,0,0.15,4,1,0.01154133,39.76785515,40,0.017409375,,,,,,,,
31746,Redmond Way,1163108866,16929,25223,1,"LINESTRING (-122.1440164 47.6752027, -122.1444745 47.6752116, -122.1447555 47.6752091)",1,55.35,primary,3,64,2,3600,,,0,0.15,4,1,0.034400249,39.76785515,40,0.051890625,,,,,,,,
31747,Redmond Way,428033881,16930,14832,1,"LINESTRING (-122.1375102 47.6750752, -122.1373521 47.675063, -122.1370334 47.675003, -122.136897 47.6749664, -122.1367502 47.6749265)",1,59.54,primary,3,64,3,5400,,,0,0.15,4,1,0.037004351,39.76785515,40,0.05581875,,,,,,,,
