name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,35572,6798419652.0,-77.0676154,38.9601937,,,POINT (-77.0676154 38.9601937),,35393.0,0.0,service,
,35573,6798419659.0,-77.0679696,38.9605402,,,POINT (-77.0679696 38.9605402),,35394.0,0.0,service,
,35574,6798419654.0,-77.0673338,38.9605285,,,POINT (-77.0673338 38.9605285),,35395.0,0.0,service,
,35575,6798419667.0,-77.0688411,38.9615781,,,POINT (-77.0688411 38.9615781),,35396.0,0.0,service,
,35576,6798419675.0,-77.0691783,38.9626004,,,POINT (-77.0691783 38.9626004),,35397.0,0.0,service,
,35577,6798421305.0,-77.0716028,38.9580768,,,POINT (-77.0716028 38.9580768),,35398.0,0.0,primary,
,35578,6798415147.0,-77.0460334,38.9217499,,,POINT (-77.0460334 38.9217499),,35399.0,0.0,residential,
,35579,12305125426.0,-77.0440783,38.920128,,,POINT (-77.0440783 38.920128),,35400.0,0.0,service,
,35580,6798415165.0,-77.0418373,38.9201522,,,POINT (-77.0418373 38.9201522),,35401.0,0.0,secondary,
,35581,6798415155.0,-77.0441559,38.9201279,,,POINT (-77.0441559 38.9201279),,35402.0,0.0,secondary,
,35582,7151375666.0,-77.0340212,38.9456065,,,POINT (-77.0340212 38.9456065),,35403.0,0.0,service,
,35583,49895038.0,-77.065782,38.949681,,,POINT (-77.065782 38.949681),,35404.0,0.0,tertiary,
,35584,8002035514.0,-77.0674868,38.949243,,,POINT (-77.0674868 38.949243),,35405.0,0.0,service,
,35585,6798605409.0,-77.0458326,38.9430049,,,POINT (-77.0458326 38.9430049),,35406.0,2.0,service,
,35586,6798752295.0,-77.0646411,38.9744913,,,POINT (-77.0646411 38.9744913),,35407.0,0.0,service,
,35587,6798941244.0,-77.0195548,38.8747121,,,POINT (-77.0195548 38.8747121),,35408.0,2.0,service,
,35588,6798931219.0,-77.0648238,38.958925,,,POINT (-77.0648238 38.958925),,35409.0,0.0,residential,
,35589,6798931226.0,-77.0637904,38.9588189,,,POINT (-77.0637904 38.9588189),,35410.0,0.0,service,
,35590,6798931249.0,-77.0636814,38.9591118,,,POINT (-77.0636814 38.9591118),,35411.0,0.0,service,
,35591,6798931231.0,-77.0634786,38.9584146,,,POINT (-77.0634786 38.9584146),,35412.0,0.0,service,
,35592,6798948660.0,-77.0625546,38.9593998,,,POINT (-77.0625546 38.9593998),,35413.0,0.0,service,
,35593,6798931256.0,-77.0649882,38.9615074,,,POINT (-77.0649882 38.9615074),,35414.0,0.0,service,
,35594,6798931263.0,-77.0628421,38.9617536,,,POINT (-77.0628421 38.9617536),,35415.0,0.0,service,
,35595,6798931262.0,-77.0633158,38.9617452,,,POINT (-77.0633158 38.9617452),,35416.0,0.0,service,
,35596,6798931267.0,-77.0632829,38.9619721,,,POINT (-77.0632829 38.9619721),,35417.0,2.0,service,
,35597,6798931274.0,-77.0658086,38.9626509,,,POINT (-77.0658086 38.9626509),,35418.0,0.0,service,
,35598,6798931275.0,-77.0658048,38.9623215,,,POINT (-77.0658048 38.9623215),,35419.0,0.0,service,
,35599,6798931283.0,-77.0655187,38.9626502,,,POINT (-77.0655187 38.9626502),,35420.0,0.0,service,
,35600,6798979722.0,-77.1049306,38.9308648,,,POINT (-77.1049306 38.9308648),,35421.0,2.0,residential,
,35601,6798984986.0,-77.0311723,38.9617174,,,POINT (-77.0311723 38.9617174),,35422.0,0.0,primary,
,35602,6798984987.0,-77.031346,38.9611954,,,POINT (-77.031346 38.9611954),,35423.0,0.0,service,
,35603,12230611649.0,-77.0298494,38.9609452,,,POINT (-77.0298494 38.9609452),,35424.0,0.0,service,
,35604,6798984997.0,-77.0323958,38.963749,,,POINT (-77.0323958 38.963749),,35425.0,2.0,service,
,35605,6798985010.0,-77.0315817,38.9629743,,,POINT (-77.0315817 38.9629743),,35426.0,0.0,residential,
,35606,6798985017.0,-77.0319299,38.9606344,,,POINT (-77.0319299 38.9606344),,35427.0,2.0,service,
,35607,6798985014.0,-77.0324895,38.9606288,,,POINT (-77.0324895 38.9606288),,35428.0,0.0,service,
,35608,6798985016.0,-77.0326905,38.9609832,,,POINT (-77.0326905 38.9609832),,35429.0,2.0,service,
,35609,6799034476.0,-77.0722074,38.9644686,,,POINT (-77.0722074 38.9644686),,35430.0,0.0,service,
,35610,6799034474.0,-77.0738603,38.9662727,,,POINT (-77.0738603 38.9662727),,35431.0,0.0,service,
,35611,3219165609.0,-77.0454652,38.9160962,,,POINT (-77.0454652 38.9160962),,35432.0,0.0,service,
,35612,3219165610.0,-77.0454019,38.9160809,,,POINT (-77.0454019 38.9160809),,35433.0,0.0,service,
,35613,3219165612.0,-77.045332,38.9160797,,,POINT (-77.045332 38.9160797),,35434.0,0.0,service,
,35614,3219165615.0,-77.0450993,38.9160657,,,POINT (-77.0450993 38.9160657),,35435.0,0.0,service,
,35615,6799053103.0,-77.041812,38.9424292,,,POINT (-77.041812 38.9424292),,35436.0,0.0,service,
,35616,7803021461.0,-77.0417969,38.9433666,,,POINT (-77.0417969 38.9433666),,35437.0,0.0,service,
