gate_node_id,belong_yard,x_coord,y_coord,direction,yard_node_id,closest_in,closest_out,resolution_type
421881,1475,-86.760577,36.155968,in,,1,,Gate
422056,1475,-86.74802,36.155054,out,,,1,Gate
422072,1475,-86.74659,36.156061,out,,,,Gate
421881,1476,-86.760577,36.155968,in,,,,Gate
422068,1476,-86.747065,36.156124,out,,,,Gate
421922,1476,-86.758123,36.157143,out,,,,Gate
421952,1476,-86.756314,36.158666,out,,,,Gate
494825,1477,-71.09134,43.670593,in,,,,Gate
494860,1477,-71.080022,43.662892,out,,,1,Gate
494860,1477,-71.080022,43.662892,out,,,,Gate
494868,1477,-71.078856,43.658758,out,,1,,Gate
494863,1477,-71.079314,43.659166,out,,,,Gate
494863,1477,-71.079314,43.659166,out,,,,Gate
414763,1478,-87.63291,41.86083,in,,,,Gate
414529,1478,-87.648548,41.860553,in,,,,Gate
414529,1478,-87.648548,41.860553,in,,,,Gate
414530,1478,-87.648389,41.860436,in,,,,Gate
414713,1479,-87.636108,41.817124,in,,,1,Gate
414706,1479,-87.636541,41.817591,in,,,,Gate
414706,1479,-87.636541,41.817591,in,,,,Gate
414632,1479,-87.639929,41.788039,in,,1,,Gate
414145,1479,-87.682013,41.804573,in,,,,Gate
414683,1479,-87.637049,41.801736,out,,,,Gate
414713,1479,-87.636108,41.817124,out,,,,Gate
414627,1479,-87.64017,41.79438,out,,,,Gate
497558,1480,-87.866482,41.936492,out,,,,Gate
411781,1481,-87.939304,41.972729,in,,,,Gate
414203,1482,-87.677986,41.654854,in,,,,Gate
497570,1482,-87.673509,41.670411,in,,,1,Gate
412087,1483,-87.908272,41.560745,in,,,1,Gate
412071,1483,-87.908913,41.560269,in,,1,,Gate
412087,1483,-87.908272,41.560745,out,,,,Gate
412499,1483,-87.873597,41.609587,out,,,,Gate
413841,1485,-87.71277,41.741636,in,,,,Gate
413967,1485,-87.699952,41.750437,out,,1,,Gate
414082,1485,-87.686275,41.756499,out,,,,Gate
413969,1485,-87.699766,41.75102,out,,,1,Gate
414008,1485,-87.693882,41.754124,out,,,,Gate
413745,1486,-87.721305,41.912015,in,,,,Gate
488984,1488,-74.113635,40.721248,in,,,,Gate
489062,1488,-74.111014,40.720625,in,,,1,Gate
489062,1488,-74.111014,40.720625,in,,,,Gate
488956,1488,-74.115459,40.721266,out,,1,,Gate
486376,1489,-74.534828,40.559588,in,,,,Gate
486397,1489,-74.517369,40.561538,out,,,,Gate
486398,1489,-74.517358,40.561386,out,,,,Gate
486478,1489,-74.495372,40.570112,out,,,,Gate
486372,1490,-74.539617,40.560531,in,,,,Gate
486552,1491,-74.484273,40.883801,out,,,,Gate
497618,1491,-74.555761,40.883422,out,,1,1,Gate
487860,1493,-74.191141,40.780408,in,,,,Gate
488024,1493,-74.18034,40.78036,in,,,,Gate
487912,1493,-74.18735,40.781263,out,,,,Gate
487917,1493,-74.187102,40.78126,out,,,,Gate
487917,1493,-74.187102,40.78126,out,,,,Gate
487919,1493,-74.187048,40.781115,out,,,,Gate
487919,1493,-74.187048,40.781115,out,,,,Gate
487909,1493,-74.187608,40.781254,out,,,1,Gate
488013,1493,-74.181041,40.780316,out,,1,,Gate
488540,1494,-74.141366,40.741004,in,,,,Gate
488389,1494,-74.147457,40.741047,in,,,,Gate
488412,1494,-74.146516,40.740868,in,,,,Gate
488546,1494,-74.141132,40.741205,out,,,,Gate
488404,1494,-74.14678,40.740952,out,,,,Gate
485342,1495,-74.995,39.83118,in,,1,1,Gate
485398,1495,-74.976174,39.819545,in,,,,Gate
485249,1495,-75.03143,39.886622,out,,,,Gate
487211,1496,-74.284452,40.59949,in,,,1,Gate
487214,1496,-74.283814,40.594086,in,,1,1,Gate
487211,1496,-74.284452,40.59949,in,,,,Gate
487254,1496,-74.278642,40.588723,out,,,,Gate
487191,1497,-74.292473,40.592671,in,,,,Gate
487214,1497,-74.283814,40.594086,out,,,,Gate
487214,1497,-74.283814,40.594086,out,,,,Gate
487229,1497,-74.282091,40.601601,out,,,,Gate
488906,1498,-74.121557,40.743555,in,,,,Gate
488883,1498,-74.124285,40.743658,in,,,,Gate
489019,1498,-74.111991,40.743539,in,,,,Gate
489061,1498,-74.111091,40.743505,in,,,,Gate
489061,1498,-74.111091,40.743505,in,,,,Gate
488992,1498,-74.112759,40.743551,out,,,,Gate
488992,1498,-74.112759,40.743551,out,,,,Gate
488877,1498,-74.124664,40.743794,out,,,1,Gate
489556,1498,-74.070217,40.741966,out,,,,Gate
486113,1499,-74.694595,40.899045,in,,1,,Gate
486146,1499,-74.672984,40.908278,in,,,,Gate
486113,1499,-74.694595,40.899045,in,,,,Gate
486148,1499,-74.672555,40.908297,out,,,1,Gate
497338,1499,-74.665771,40.904334,out,,,,Gate
486178,1500,-74.657662,40.570318,in,,,,Gate
486212,1500,-74.644008,40.570202,in,,,,Gate
486208,1500,-74.644982,40.570065,out,,,,Gate
486182,1500,-74.653923,40.570196,out,,1,,Gate
486209,1500,-74.644643,40.570113,out,,,,Gate
486212,1500,-74.644008,40.570202,out,,,,Gate
497615,1500,-74.634557,40.571023,out,,,1,Gate
486314,1501,-74.576318,40.559159,in,,1,,Gate
486277,1501,-74.587952,40.560989,out,,,1,Gate
486286,1501,-74.585663,40.560434,out,,,,Gate
486263,1501,-74.611948,40.565346,out,,,,Gate
377515,1502,-94.174158,45.563115,in,,,,Gate
377418,1502,-94.189362,45.562627,in,,,,Gate
377476,1502,-94.180964,45.562251,in,,,,Gate
377473,1502,-94.181529,45.56308,out,,,,Gate
377467,1502,-94.182119,45.56237,out,,,,Gate
377557,1502,-94.164083,45.561937,out,,1,,Gate
377459,1502,-94.183334,45.562496,out,,,1,Gate
377459,1502,-94.183334,45.562496,out,,,,Gate
338579,1503,-106.65496,35.042625,in,,1,,Gate
338604,1503,-106.652602,35.057121,in,,,,Gate
338607,1503,-106.65253,35.058417,in,,,,Gate
338675,1503,-106.64662,35.086406,in,,,,Gate
338591,1503,-106.653502,35.044864,out,,,,Gate
338596,1503,-106.65291,35.04807,out,,,,Gate
338674,1503,-106.646736,35.08548,out,,,,Gate
338579,1503,-106.65496,35.042625,out,,,,Gate
344388,1504,-103.091681,42.859205,in,,,,Gate
344529,1504,-102.98563,42.831008,in,,1,,Gate
344529,1504,-102.98563,42.831008,out,,,,Gate
344506,1504,-103.005042,42.833666,out,,,1,Gate
344529,1504,-102.98563,42.831008,out,,,,Gate
397603,1505,-90.054867,29.927878,in,,1,,Gate
397603,1505,-90.054867,29.927878,in,,,,Gate
397630,1505,-90.053192,29.939477,in,,,1,Gate
397603,1505,-90.054867,29.927878,out,,,,Gate
397660,1505,-90.051968,29.92278,out,,,,Gate
397958,1506,-90.028833,29.980533,in,,,1,Gate
397980,1506,-90.027465,29.967384,out,,1,,Gate
397980,1506,-90.027465,29.967384,out,,,,Gate
396968,1507,-90.100753,29.915512,out,,,,Gate
396973,1507,-90.100392,29.914791,out,,,,Gate
396460,1507,-90.136347,29.954102,out,,,,Gate
397507,1507,-90.063735,29.930003,out,,,,Gate
396783,1507,-90.114999,29.913144,out,,,,Gate
396982,1507,-90.099846,29.915694,out,,,1,Gate
396740,1507,-90.119901,29.913408,out,,1,,Gate
397960,1508,-90.028518,29.999634,in,,,,Gate
397960,1508,-90.028518,29.999634,in,,,,Gate
397962,1508,-90.028473,30.000425,in,,,,Gate
397965,1508,-90.02843,30.004007,in,,,1,Gate
398010,1508,-90.024965,29.994943,out,,,,Gate
397993,1508,-90.026644,30.004438,out,,,,Gate
397991,1508,-90.026758,29.987292,out,,1,,Gate
397962,1508,-90.028473,30.000425,out,,,,Gate
398176,1510,-90.002308,30.001386,in,,1,,Gate
398176,1510,-90.002308,30.001386,in,,,,Gate
398205,1510,-89.998931,30.000774,in,,,1,Gate
398241,1510,-89.99455,30.009588,out,,,,Gate
398176,1510,-90.002308,30.001386,out,,,,Gate
397348,1511,-90.075769,29.921101,in,,,1,Gate
396747,1511,-90.119167,29.913148,in,,,,Gate
396747,1511,-90.119167,29.913148,in,,,,Gate
396783,1511,-90.114999,29.913144,in,,,,Gate
397348,1511,-90.075769,29.921101,out,,,,Gate
398120,1512,-90.011291,29.999404,in,,,,Gate
398199,1512,-89.999433,30.00091,out,,,,Gate
398176,1512,-90.002308,30.001386,out,,,,Gate
397693,1513,-90.050025,29.962169,in,,,1,Gate
397690,1513,-90.050271,29.962071,in,,1,,Gate
397970,1513,-90.028276,29.965235,out,,1,,Gate
396972,1514,-90.100406,29.957453,in,,,,Gate
397020,1514,-90.096685,29.960123,out,,,1,Gate
397196,1514,-90.084923,29.949849,out,,1,,Gate
397196,1514,-90.084923,29.949849,out,,,,Gate
397196,1514,-90.084923,29.949849,out,,,,Gate
480213,1515,-76.284781,36.81437,in,,1,,Gate
480227,1515,-76.284267,36.815023,in,,,,Gate
480224,1515,-76.284451,36.814856,in,,,,Gate
480262,1515,-76.275918,36.824465,out,,,1,Gate
480201,1515,-76.285937,36.827663,out,,,,Gate
480227,1515,-76.284267,36.815023,out,,,,Gate
480199,1515,-76.286254,36.817387,out,,,,Gate
480203,1515,-76.285569,36.816802,out,,,,Gate
480244,1515,-76.28184,36.823252,out,,,,Gate
480189,1515,-76.288899,36.814153,out,,,,Gate
414632,1516,-87.639929,41.788039,in,,,,Gate
414714,1516,-87.636101,41.817725,in,,,1,Gate
414714,1516,-87.636101,41.817725,in,,,,Gate
414725,1516,-87.635407,41.794686,out,,,,Gate
414724,1516,-87.635493,41.795282,out,,,,Gate
414724,1516,-87.635493,41.795282,out,,,,Gate
414725,1516,-87.635407,41.794686,out,,,,Gate
478866,1517,-76.555896,39.267814,in,,,,Gate
478866,1517,-76.555896,39.267814,in,,,,Gate
478871,1517,-76.554915,39.273072,in,,,,Gate
478846,1517,-76.559399,39.274558,out,,,1,Gate
478843,1517,-76.56035,39.27497,out,,,,Gate
478866,1517,-76.555896,39.267814,out,,,,Gate
415297,1518,-87.589233,41.723023,in,,,,Gate
415122,1518,-87.604861,41.713818,in,,,,Gate
415174,1518,-87.598649,41.705368,in,,1,,Gate
415262,1518,-87.592076,41.717057,in,,,1,Gate
415249,1518,-87.59246,41.714115,in,,,,Gate
415247,1518,-87.592498,41.713743,out,,,,Gate
415249,1518,-87.59246,41.714115,out,,,,Gate
415247,1518,-87.592498,41.713743,out,,,,Gate
396076,1519,-90.156625,38.703193,in,,1,1,Gate
396259,1519,-90.146679,38.71426,out,,,,Gate
396355,1519,-90.142337,38.723147,out,,,1,Gate
483597,1520,-75.38821,40.11379,in,,1,,Gate
483520,1520,-75.40497,40.11134,in,,,1,Gate
483772,1520,-75.347015,40.106688,in,,1,,Gate
483632,1520,-75.378131,40.115028,in,,,1,Gate
483549,1521,-75.39652,40.11367,in,,,,Gate
483525,1521,-75.40133,40.11356,in,,,,Gate
483525,1521,-75.40133,40.11356,in,,,,Gate
483524,1521,-75.402372,40.11312,in,,,,Gate
483790,1521,-75.338487,40.10592,in,,,,Gate
483417,1521,-75.422971,40.106536,in,,,,Gate
483632,1521,-75.378131,40.115028,in,,,,Gate
483520,1521,-75.40497,40.11134,out,,,,Gate
483524,1521,-75.402372,40.11312,out,,,,Gate
483731,1521,-75.359051,40.111197,out,,,,Gate
434679,1522,-84.153746,31.598997,in,,,,Gate
434674,1522,-84.154236,31.600487,in,,,1,Gate
434679,1522,-84.153746,31.598997,in,,,,Gate
434696,1522,-84.14975,31.593443,out,,,,Gate
434679,1522,-84.153746,31.598997,out,,,,Gate
434694,1522,-84.149893,31.585662,out,,,,Gate
434685,1523,-84.150745,31.584432,out,,,,Gate
434687,1523,-84.150738,31.582414,out,,,,Gate
470552,1524,-78.392386,40.521162,in,,,,Gate
470557,1524,-78.391336,40.52308,in,,,,Gate
470863,1524,-78.370949,40.544667,in,,,1,Gate
470722,1524,-78.380895,40.53605,in,,,,Gate
470722,1524,-78.380895,40.53605,in,,,,Gate
470715,1524,-78.381074,40.536272,in,,,,Gate
470607,1524,-78.386574,40.52856,in,,,,Gate
470609,1524,-78.386485,40.528798,in,,,,Gate
470641,1524,-78.384991,40.530642,in,,,,Gate
470649,1524,-78.384486,40.531374,in,,,,Gate
470649,1524,-78.384486,40.531374,in,,,,Gate
470848,1524,-78.37358,40.544097,in,,,,Gate
470881,1524,-78.36981,40.551497,in,,,1,Gate
470879,1524,-78.370036,40.551233,in,,,,Gate
470868,1524,-78.370559,40.550525,in,,,,Gate
470660,1524,-78.383367,40.532772,in,,,,Gate
470713,1524,-78.381181,40.536593,in,,,,Gate
470713,1524,-78.381181,40.536593,in,,,,Gate
470478,1524,-78.402938,40.513366,in,,,,Gate
470641,1524,-78.384991,40.530642,in,,,,Gate
470547,1524,-78.393046,40.520568,in,,1,,Gate
470552,1524,-78.392386,40.521162,out,,,,Gate
470861,1524,-78.371062,40.544369,out,,,,Gate
470553,1524,-78.392301,40.521535,out,,,,Gate
470553,1524,-78.392301,40.521535,out,,,,Gate
470548,1524,-78.392815,40.521007,out,,,,Gate
470566,1524,-78.390169,40.524118,out,,,,Gate
470617,1524,-78.385848,40.529488,out,,,,Gate
470634,1524,-78.385247,40.530333,out,,,,Gate
470910,1524,-78.363123,40.560665,out,,,,Gate
470834,1524,-78.374246,40.544273,out,,1,,Gate
470832,1524,-78.37436,40.544323,out,,,,Gate
470717,1524,-78.381026,40.536405,out,,,1,Gate
470913,1524,-78.362669,40.561521,out,,,,Gate
470913,1524,-78.362669,40.561521,out,,,,Gate
433984,1525,-84.241067,32.073005,in,,1,1,Gate
434165,1525,-84.220483,32.090856,out,,,,Gate
442970,1526,-82.796865,36.926334,in,,,1,Gate
443076,1526,-82.782757,36.908303,out,,1,,Gate
454054,1528,-81.014152,33.978918,in,,,1,Gate
454208,1528,-80.987931,33.964095,in,,,,Gate
454105,1528,-81.008076,33.974423,in,,,,Gate
454205,1528,-80.988816,33.965088,in,,,,Gate
454021,1528,-81.020176,33.981992,in,,,,Gate
454166,1528,-80.996279,33.966392,out,,,,Gate
454357,1528,-80.960641,33.955816,out,,,,Gate
454176,1528,-80.994583,33.968396,out,,,,Gate
454205,1528,-80.988816,33.965088,out,,,,Gate
454228,1528,-80.984062,33.961633,out,,1,,Gate
454296,1528,-80.966474,33.95403,out,,,,Gate
454041,1529,-81.01593,33.978134,in,,,,Gate
454226,1529,-80.985206,33.962762,in,,,,Gate
454023,1529,-81.020073,33.980259,in,,,,Gate
453956,1529,-81.034164,33.98878,in,,,1,Gate
454007,1529,-81.023026,33.992818,out,,,,Gate
454087,1529,-81.009637,33.973673,out,,,,Gate
453982,1529,-81.027928,33.99073,out,,,,Gate
444245,1530,-82.565222,35.579152,in,,,,Gate
444233,1530,-82.566923,35.586113,in,,1,,Gate
444250,1530,-82.564358,35.576768,in,,,,Gate
444429,1530,-82.543616,35.567854,out,,,1,Gate
444245,1530,-82.565222,35.579152,out,,,,Gate
444240,1530,-82.565994,35.579334,out,,,,Gate
444190,1530,-82.57517,35.594749,out,,,,Gate
444250,1530,-82.564358,35.576768,out,,,,Gate
414362,1531,-87.66283,41.820588,in,,,1,Gate
414090,1531,-87.685518,41.824389,in,,1,,Gate
414344,1531,-87.66535,41.820034,out,,,,Gate
414384,1531,-87.660346,41.82143,out,,,,Gate
455457,1532,-80.797451,41.909729,in,,,,Gate
455503,1532,-80.792378,41.899606,in,,1,,Gate
455476,1532,-80.795005,41.901369,in,,,1,Gate
455438,1532,-80.79976,41.879888,out,,,,Gate
455503,1532,-80.792378,41.899606,out,,,,Gate
447692,1533,-81.97802,33.45479,in,,,,Gate
447682,1533,-81.978961,33.453081,in,,,,Gate
447665,1533,-81.979809,33.451771,in,,1,,Gate
447790,1533,-81.967513,33.462431,out,,,1,Gate
447798,1533,-81.966447,33.461121,out,,,,Gate
447682,1533,-81.978961,33.453081,out,,,,Gate
448803,1534,-81.80394,37.44015,in,,1,,Gate
448803,1534,-81.80394,37.44015,out,,,,Gate
448735,1534,-81.81723,37.46198,out,,,1,Gate
475867,1535,-77.059483,42.15768,in,,1,1,Gate
475901,1535,-77.04981,42.154982,in,,1,,Gate
475971,1535,-77.032349,42.179968,in,,,1,Gate
475937,1535,-77.043285,42.171932,out,,,,Gate
475937,1535,-77.043285,42.171932,out,,,,Gate
475937,1536,-77.043285,42.171932,in,,,,Gate
476322,1536,-76.965492,42.222994,out,,,,Gate
442270,1537,-82.946565,39.920854,in,,1,1,Gate
442258,1537,-82.947655,39.948787,out,,,,Gate
478984,1538,-76.531312,39.298305,in,,,,Gate
478984,1538,-76.531312,39.298305,in,,,,Gate
479093,1538,-76.508671,39.304974,in,,,,Gate
478861,1540,-76.55726,39.29224,in,,,,Gate
478906,1540,-76.550911,39.29711,out,,,,Gate
478853,1540,-76.558594,39.289213,out,,1,,Gate
482188,1541,-75.691991,39.600211,in,,,,Gate
482199,1541,-75.689599,39.603758,out,,,,Gate
482092,1541,-75.728883,39.636285,out,,,,Gate
460732,1542,-80.060768,36.283947,in,,,1,Gate
460595,1542,-80.074791,36.276605,in,,1,,Gate
460732,1542,-80.060768,36.283947,out,,,,Gate
442929,1543,-82.803982,41.288633,in,,1,,Gate
442929,1543,-82.803982,41.288633,in,,,,Gate
442929,1543,-82.803982,41.288633,in,,,,Gate
443098,1543,-82.779794,41.294427,in,,,,Gate
443053,1543,-82.786654,41.293577,in,,,,Gate
443098,1543,-82.779794,41.294427,in,,,,Gate
442929,1543,-82.803982,41.288633,in,,,,Gate
442921,1543,-82.805689,41.287962,in,,,,Gate
443199,1543,-82.759819,41.299095,in,,,1,Gate
442925,1543,-82.804422,41.288573,in,,,,Gate
443199,1543,-82.759819,41.299095,in,,,,Gate
442945,1543,-82.800798,41.290534,out,,,,Gate
443092,1543,-82.780853,41.294262,out,,,,Gate
443032,1543,-82.789144,41.29292,out,,,,Gate
443004,1543,-82.792805,41.294016,out,,,1,Gate
443049,1543,-82.786982,41.292928,out,,,,Gate
442939,1543,-82.802176,41.289963,out,,,,Gate
442902,1543,-82.811016,41.285897,out,,,,Gate
443534,1543,-82.699982,41.311306,out,,,,Gate
442751,1544,-82.832634,41.278808,in,,,,Gate
442757,1544,-82.832079,41.278325,in,,,,Gate
442745,1544,-82.83415,41.27402,in,,1,,Gate
442921,1544,-82.805689,41.287962,out,,,,Gate
442921,1544,-82.805689,41.287962,out,,,,Gate
442890,1544,-82.812273,41.285917,out,,,,Gate
442890,1544,-82.812273,41.285917,out,,,,Gate
442801,1544,-82.825135,41.281906,out,,,,Gate
442755,1544,-82.832473,41.277111,out,,,,Gate
442745,1544,-82.83415,41.27402,out,,,,Gate
442801,1544,-82.825135,41.281906,out,,,,Gate
442195,1545,-82.954456,40.850524,in,,,,Gate
442151,1545,-82.95819,40.822765,out,,,1,Gate
442076,1545,-82.964253,40.813428,out,,1,,Gate
393871,1546,-90.350189,38.76094,in,,,,Gate
393862,1546,-90.351753,38.766443,in,,,,Gate
393888,1546,-90.348599,38.758141,in,,,,Gate
393958,1546,-90.339963,38.756794,in,,1,,Gate
393954,1546,-90.340702,38.757037,out,,,,Gate
393966,1546,-90.338107,38.75638,out,,,,Gate
393954,1546,-90.340702,38.757037,out,,,,Gate
393871,1546,-90.350189,38.76094,out,,,,Gate
393878,1546,-90.349528,38.765426,out,,,,Gate
393868,1546,-90.350508,38.75943,out,,,,Gate
393870,1546,-90.350338,38.765746,out,,,1,Gate
393866,1546,-90.351267,38.766219,out,,,,Gate
432320,1547,-84.484972,39.173372,in,,1,,Gate
432311,1547,-84.485478,39.174049,in,,,1,Gate
432314,1547,-84.485257,39.173627,in,,,,Gate
432311,1547,-84.485478,39.174049,in,,,,Gate
432245,1547,-84.492244,39.181054,out,,,,Gate
483797,1548,-75.336884,40.603775,in,,,1,Gate
483797,1548,-75.336884,40.603775,in,,,,Gate
483800,1548,-75.336411,40.612973,out,,,,Gate
481532,1549,-75.896158,42.105935,in,,1,1,Gate
481523,1549,-75.898063,42.10524,in,,,,Gate
481532,1549,-75.896158,42.105935,in,,,,Gate
481572,1549,-75.886808,42.138596,out,,,,Gate
481581,1549,-75.881722,42.150641,out,,,,Gate
481544,1549,-75.894087,42.104153,out,,,,Gate
481546,1549,-75.893931,42.118809,out,,,1,Gate
481547,1550,-75.893907,42.103888,out,,,,Gate
481556,1550,-75.892257,42.103793,out,,,,Gate
481532,1550,-75.896158,42.105935,out,,,,Gate
481385,1550,-75.92866,42.105052,out,,1,,Gate
419399,1551,-87.039361,33.304136,in,,,1,Gate
419338,1551,-87.053117,33.289459,out,,1,,Gate
419338,1551,-87.053117,33.289459,out,,,,Gate
419239,1551,-87.066406,33.277223,out,,,,Gate
469108,1552,-78.79492,42.88839,in,,,,Gate
469108,1552,-78.79492,42.88839,in,,,,Gate
469082,1552,-78.797901,42.88633,in,,,,Gate
469290,1552,-78.774435,42.89496,in,,,,Gate
469303,1552,-78.773124,42.896065,in,,,,Gate
469123,1552,-78.792901,42.889601,in,,,,Gate
469082,1552,-78.797901,42.88633,in,,,,Gate
469101,1552,-78.795252,42.88834,in,,,,Gate
469537,1552,-78.723578,42.904966,out,,,,Gate
469388,1552,-78.765412,42.898975,out,,,1,Gate
469532,1552,-78.724353,42.904613,out,,,,Gate
469076,1552,-78.799322,42.885098,out,,1,1,Gate
438992,1553,-83.406068,41.154419,in,,1,,Gate
439173,1553,-83.388434,41.160709,in,,,,Gate
438992,1553,-83.406068,41.154419,in,,,,Gate
439089,1553,-83.395213,41.157435,out,,,,Gate
438989,1553,-83.406221,41.15372,out,,,,Gate
439172,1553,-83.388489,41.16061,out,,1,1,Gate
452897,1554,-81.258232,37.257444,in,,1,,Gate
453027,1554,-81.221426,37.271674,in,,,,Gate
453101,1554,-81.19943,37.27785,in,,,1,Gate
452907,1554,-81.255719,37.258341,in,,,,Gate
453101,1554,-81.19943,37.27785,out,,,,Gate
453101,1554,-81.19943,37.27785,out,,,,Gate
452907,1554,-81.255719,37.258341,out,,,,Gate
453328,1554,-81.14754,37.29374,out,,,,Gate
446397,1555,-82.189905,34.932637,in,,,1,Gate
446407,1555,-82.187814,34.902569,out,,1,1,Gate
446407,1555,-82.187814,34.902569,out,,,,Gate
441265,1556,-83.075598,42.315659,in,,1,,Gate
441265,1556,-83.075598,42.315659,out,,,,Gate
441320,1556,-83.065702,42.320022,out,,,1,Gate
446447,1559,-82.179655,36.597925,in,,,,Gate
446456,1559,-82.178507,36.597215,in,,1,,Gate
446557,1559,-82.171641,36.608733,in,,,,Gate
446559,1559,-82.17158,36.608742,out,,,1,Gate
446696,1559,-82.137399,36.629888,out,,,,Gate
446557,1559,-82.171641,36.608733,out,,,,Gate
474688,1560,-77.391334,37.236485,in,,1,,Gate
474791,1560,-77.36449,37.20732,in,,,,Gate
474688,1560,-77.391334,37.236485,in,,,,Gate
474783,1560,-77.367227,37.240865,out,,,1,Gate
395962,1561,-90.163051,38.639364,out,,,,Gate
437637,1562,-83.623426,32.813423,in,,,,Gate
437530,1562,-83.636516,32.770465,in,,1,,Gate
437530,1562,-83.636516,32.770465,in,,,,Gate
437620,1562,-83.624738,32.822122,in,,,1,Gate
437566,1562,-83.633448,32.810032,in,,,1,Gate
437590,1562,-83.629157,32.786356,out,,,,Gate
437529,1562,-83.636524,32.771856,out,,,,Gate
437633,1562,-83.623733,32.814928,out,,,,Gate
437637,1562,-83.623426,32.813423,out,,,,Gate
437633,1562,-83.623733,32.814928,out,,,,Gate
437635,1562,-83.62349,32.815742,out,,,,Gate
437633,1562,-83.623733,32.814928,out,,,,Gate
437531,1562,-83.636503,32.772356,out,,,,Gate
451485,1563,-81.50247,31.19098,in,,1,,Gate
451367,1563,-81.515294,31.225887,out,,,,Gate
451485,1563,-81.50247,31.19098,out,,,,Gate
451451,1563,-81.506128,31.199675,out,,,1,Gate
440910,1565,-83.122876,40.012203,in,,,,Gate
440875,1565,-83.127004,40.013725,in,,,,Gate
440688,1565,-83.138736,39.962708,in,,1,,Gate
440688,1565,-83.138736,39.962708,in,,,,Gate
440892,1565,-83.124808,39.987555,in,,,,Gate
440892,1565,-83.124808,39.987555,in,,,,Gate
440882,1565,-83.126236,40.000633,in,,,,Gate
440688,1565,-83.138736,39.962708,in,,,,Gate
440817,1565,-83.129553,40.029366,out,,,,Gate
440869,1565,-83.127306,40.014235,out,,,1,Gate
440538,1565,-83.154955,40.03047,out,,,,Gate
440910,1565,-83.122876,40.012203,out,,,,Gate
440789,1565,-83.13114,40.015992,out,,,,Gate
440877,1565,-83.126794,40.009884,out,,,,Gate
440934,1565,-83.120599,40.010471,out,,,,Gate
441094,1565,-83.106272,39.964601,out,,,,Gate
468534,1566,-78.84958,42.857953,in,,,,Gate
468534,1566,-78.84958,42.857953,in,,,,Gate
468531,1566,-78.849771,42.858124,in,,,,Gate
468621,1567,-78.845663,42.864936,in,,,,Gate
468593,1567,-78.847191,42.862522,in,,,,Gate
468598,1567,-78.846989,42.86236,in,,,,Gate
468621,1567,-78.845663,42.864936,in,,,,Gate
468707,1567,-78.840373,42.865088,in,,,,Gate
468598,1567,-78.846989,42.86236,in,,,,Gate
468784,1567,-78.83656,42.874901,out,,,,Gate
