link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
28090,East Elwood Street,537944307,18214,18215,1,"LINESTRING (-112.0477373 33.4140501, -112.0478691 33.4140497, -112.0480348 33.4140491, -112.0484575 33.4140477, -112.0486965 33.414049, -112.0490293 33.4140509, -112.0491239 33.4140514, -112.0491709 33.4140508, -112.0496041 33.4140458, -112.0498074 33.4140434, -112.0506996 33.4140561, -112.051108 33.4140536, -112.0514587 33.4140514, -112.0520987 33.4140383, -112.0532961 33.4140178, -112.053342 33.414017, -112.0537155 33.4140106, -112.0548968 33.4139905, -112.0552229 33.4139849)",1,694.88,tertiary,5,64,1,1200,,,0,0.15,4,1,0.431870727,39.76785515,40,0.65145,,,,,,,,
28091,East Elwood Street,537944307,18215,18214,1,"LINESTRING (-112.0552229 33.4139849, -112.0548968 33.4139905, -112.0537155 33.4140106, -112.053342 33.414017, -112.0532961 33.4140178, -112.0520987 33.4140383, -112.0514587 33.4140514, -112.051108 33.4140536, -112.0506996 33.4140561, -112.0498074 33.4140434, -112.0496041 33.4140458, -112.0491709 33.4140508, -112.0491239 33.4140514, -112.0490293 33.4140509, -112.0486965 33.414049, -112.0484575 33.4140477, -112.0480348 33.4140491, -112.0478691 33.4140497, -112.0477373 33.4140501)",1,694.88,tertiary,5,64,1,1200,,,0,0.15,4,1,0.431870727,39.76785515,40,0.65145,,,,,,,,
28092,East Elwood Street,537944308,18215,18216,1,"LINESTRING (-112.0552229 33.4139849, -112.0558717 33.4139664)",1,60.25,tertiary,5,64,2,2400,,,0,0.15,4,1,0.037445618,39.76785515,40,0.056484375,,,,,,,,
28093,East Elwood Street,537944308,18216,18215,1,"LINESTRING (-112.0558717 33.4139664, -112.0552229 33.4139849)",1,60.25,tertiary,5,64,1,1200,,,0,0.15,4,1,0.037445618,39.76785515,40,0.056484375,,,,,,,,
28094,East Elwood Street,537944309,18216,18217,1,"LINESTRING (-112.0558717 33.4139664, -112.0562607 33.4139662, -112.0575234 33.4139743, -112.057728 33.4139895, -112.0582624 33.4140292, -112.058776 33.4140674, -112.0594788 33.4140736, -112.0601458 33.4140754, -112.0602377 33.4140737, -112.0603631 33.414074, -112.0605495 33.4140714)",1,434.65,tertiary,5,64,1,1200,,,0,0.15,4,1,0.270136731,39.76785515,40,0.407484375,,,,,,,,
28095,East Elwood Street,537944309,18217,18216,1,"LINESTRING (-112.0605495 33.4140714, -112.0603631 33.414074, -112.0602377 33.4140737, -112.0601458 33.4140754, -112.0594788 33.4140736, -112.058776 33.4140674, -112.0582624 33.4140292, -112.057728 33.4139895, -112.0575234 33.4139743, -112.0562607 33.4139662, -112.0558717 33.4139664)",1,434.65,tertiary,5,64,1,1200,,,0,0.15,4,1,0.270136731,39.76785515,40,0.407484375,,,,,,,,
28096,East Elwood Street,537944310,18217,18218,1,"LINESTRING (-112.0605495 33.4140714, -112.0608068 33.4140678, -112.0612473 33.4140609, -112.0616922 33.4140045, -112.0619843 33.413934, -112.0622517 33.413862, -112.0626404 33.4137574, -112.0630192 33.4136609, -112.0632089 33.4136126, -112.0634998 33.4135533, -112.0636506 33.4135268, -112.0636964 33.4135201, -112.0638243 33.4135178, -112.0639614 33.4135154)",1,324.93,tertiary,5,64,1,1200,,,0,0.15,4,1,0.201945308,39.76785515,40,0.304621875,,,,,,,,
28097,East Elwood Street,540607920,18218,3257,1,"LINESTRING (-112.0639614 33.4135154, -112.0639867 33.4135149, -112.0644999 33.4135222, -112.064644 33.4135402)",1,63.51,tertiary,5,64,2,2400,,,0,0.15,4,1,0.039471722,39.76785515,40,0.059540625,,,,,,,,
28098,East Elwood Street,537944310,18218,18217,1,"LINESTRING (-112.0639614 33.4135154, -112.0638243 33.4135178, -112.0636964 33.4135201, -112.0636506 33.4135268, -112.0634998 33.4135533, -112.0632089 33.4136126, -112.0630192 33.4136609, -112.0626404 33.4137574, -112.0622517 33.413862, -112.0619843 33.413934, -112.0616922 33.4140045, -112.0612473 33.4140609, -112.0608068 33.4140678, -112.0605495 33.4140714)",1,324.93,tertiary,5,64,1,1200,,,0,0.15,4,1,0.201945308,39.76785515,40,0.304621875,,,,,,,,
28099,South 24th Street,537945035,18219,1043,1,"LINESTRING (-112.030369 33.3772641, -112.030372 33.3771894, -112.0303757 33.3771263, -112.0303801 33.3770896)",1,19.44,tertiary,5,40,1,1200,,,0,0.15,4,1,0.012082039,24.85490947,25,0.02916,,,,,,,,
28100,South 24th Street,537945041,18219,20411,1,"LINESTRING (-112.030369 33.3772641, -112.0303648 33.3773519, -112.0303608 33.3775679, -112.030356 33.377687)",1,47.04,tertiary,5,40,3,3600,,,0,0.15,4,1,0.02923555,24.85490947,25,0.07056,,,,,,,,
28101,South 24th Street,537945047,18220,1044,1,"LINESTRING (-112.0308572 33.3760609, -112.0308132 33.376108, -112.0306762 33.3762877, -112.0306456 33.3763393)",1,36.73,tertiary,5,40,2,2400,,,0,0.15,4,1,0.022827843,24.85490947,25,0.055095,,,,,,,,
28102,South 24th Street,537945053,18220,18221,1,"LINESTRING (-112.0308572 33.3760609, -112.0309891 33.3759198, -112.0311338 33.3757663)",1,41.63,tertiary,5,40,1,1200,,,0,0.15,4,1,0.025873213,24.85490947,25,0.062445,,,,,,,,
28103,,,18221,105,,"LINESTRING (-112.0311338 33.3757663, -112.03873581890532 33.385380238918266)",1,1279.590358,,0,90,1,99999,,,0,0.15,4,1,0.795270577,,55,0.853060239,,,,,connector,1,55.9235463,0
28104,South 24th Street,537945053,18221,18220,1,"LINESTRING (-112.0311338 33.3757663, -112.0309891 33.3759198, -112.0308572 33.3760609)",1,41.63,tertiary,5,40,1,1200,,,0,0.15,4,1,0.025873213,24.85490947,25,0.062445,,,,,,,,
28105,,,18222,276,,"LINESTRING (-112.1255676 33.49858, -112.12568011326464 33.498581867669046)",1,10.45724127,,0,90,1,99999,,,0,0.15,4,1,0.006499218,,55,0.006971494,,,,,connector,1,55.9235463,0
28106,North 31st Avenue,537950706,18222,7076,1,"LINESTRING (-112.1255676 33.49858, -112.1255685 33.4986474, -112.1255726 33.4989441, -112.125573 33.4989758)",1,44.01,tertiary,5,48,1,1200,,,0,0.15,4,1,0.027352393,29.82589136,30,0.0550125,,,,,,,,
28107,North 31st Avenue,537950707,18222,18223,1,"LINESTRING (-112.1255676 33.49858, -112.1255678 33.4985188, -112.1255765 33.4963633, -112.1255887 33.4958835, -112.1255911 33.4957721, -112.1255971 33.4954971)",1,342.82,tertiary,5,48,1,1200,,,0,0.15,4,1,0.213064015,29.82589136,30,0.428525,,,,,,,,
28108,North 31st Avenue,537950707,18223,18222,1,"LINESTRING (-112.1255971 33.4954971, -112.1255911 33.4957721, -112.1255887 33.4958835, -112.1255765 33.4963633, -112.1255678 33.4985188, -112.1255676 33.49858)",1,342.82,tertiary,5,48,1,1200,,,0,0.15,4,1,0.213064015,29.82589136,30,0.428525,,,,,,,,
28109,North 31st Avenue,537950708,18223,20311,1,"LINESTRING (-112.1255971 33.4954971, -112.1256004 33.4953487, -112.1256062 33.4951106, -112.125625 33.4950245)",1,52.72,tertiary,5,48,2,2400,,,0,0.15,4,1,0.032765693,29.82589136,30,0.0659,,,,,,,,
28110,North 39th Avenue,537950721,18224,9222,1,"LINESTRING (-112.1431283 33.4681191, -112.1431174 33.4689584)",1,93.33,tertiary,5,40,1,1200,,,0,0.15,4,1,0.058004972,24.85490947,25,0.139995,,,,,,,,
28111,North 39th Avenue,679406024,18224,19210,1,"LINESTRING (-112.1431283 33.4681191, -112.1431371 33.4674469, -112.1431398 33.4672306, -112.1431405 33.4671734, -112.1431457 33.46676)",1,151.13,tertiary,5,40,1,1200,,,0,0.15,4,1,0.093927906,24.85490947,25,0.226695,,,,,,,,
28112,South 48th Street,537951955,18225,1960,1,"LINESTRING (-111.9784288 33.3774645, -111.9784276 33.3775535)",1,9.9,secondary,4,60,4,6400,,,0,0.15,4,1,0.00615289,37.2823642,35,0.0099,,,,,,,,
28113,South 48th Street,537951958,18225,18226,1,"LINESTRING (-111.9784288 33.3774645, -111.9784973 33.3773847, -111.9784994 33.3768268, -111.978442 33.3767199)",1,85.98,secondary,4,60,2,3200,,,0,0.15,4,1,0.053436917,37.2823642,35,0.08598,,,,,,,,
28114,South 48th Street,537951962,18226,18225,1,"LINESTRING (-111.978442 33.3767199, -111.9783868 33.3768088, -111.9783734 33.3773912, -111.9784288 33.3774645)",1,85.55,secondary,4,60,2,3200,,,0,0.15,4,1,0.053169671,37.2823642,35,0.08555,,,,,,,,
28115,South 48th Street,537951974,18226,18227,1,"LINESTRING (-111.978442 33.3767199, -111.9784427 33.3766793, -111.978442 33.3765736, -111.978442 33.3762427, -111.9784424 33.3759759)",1,82.73,secondary,4,60,2,3200,,,0,0.15,4,1,0.051417029,37.2823642,35,0.08273,,,,,,,,
28116,South 48th Street,537951974,18227,18226,1,"LINESTRING (-111.9784424 33.3759759, -111.978442 33.3762427, -111.978442 33.3765736, -111.9784427 33.3766793, -111.978442 33.3767199)",1,82.73,secondary,4,60,2,3200,,,0,0.15,4,1,0.051417029,37.2823642,35,0.08273,,,,,,,,
28117,South 48th Street,537951968,18227,18228,1,"LINESTRING (-111.9784424 33.3759759, -111.9785057 33.3758766, -111.978497 33.3756369, -111.9784932 33.3752216, -111.9784424 33.3751037)",1,99.29,secondary,4,60,2,3200,,,0,0.15,4,1,0.061709136,37.2823642,35,0.09929,,,,,,,,
28118,South 48th Street,537951970,18228,18227,1,"LINESTRING (-111.9784424 33.3751037, -111.9783854 33.3752011, -111.9783895 33.3756374, -111.9783883 33.3758847, -111.9784424 33.3759759)",1,99.39,secondary,4,60,2,3200,,,0,0.15,4,1,0.061771287,37.2823642,35,0.09939,,,,,,,,
28119,South 48th Street,537951971,18228,18229,1,"LINESTRING (-111.9784424 33.3751037, -111.9784424 33.3745901)",1,57.11,secondary,4,60,2,3200,,,0,0.15,4,1,0.035494096,37.2823642,35,0.05711,,,,,,,,
28120,South 48th Street,537951972,18229,5327,1,"LINESTRING (-111.9784424 33.3745901, -111.978495 33.3744745, -111.97848 33.3739568, -111.9784749 33.3738795, -111.9784593 33.3737709, -111.9784417 33.3736853, -111.9784105 33.3735888, -111.9783862 33.3735132, -111.9783445 33.3734304, -111.9783009 33.3733486, -111.9782432 33.3732657, -111.9781968 33.3732074, -111.9781382 33.3731325, -111.9780732 33.373069, -111.9779801 33.3730284)",1,188.96,secondary,4,60,2,3200,,,0,0.15,4,1,0.117439403,37.2823642,35,0.18896,,,,,,,,
28121,South 48th Street,537951971,18229,18228,1,"LINESTRING (-111.9784424 33.3745901, -111.9784424 33.3751037)",1,57.11,secondary,4,60,2,3200,,,0,0.15,4,1,0.035494096,37.2823642,35,0.05711,,,,,,,,
28122,South 48th Street,537951977,18230,5395,1,"LINESTRING (-111.9742103 33.371927, -111.9742347 33.3719588, -111.9743476 33.3721013)",1,23.2,secondary,4,60,3,4800,,,0,0.15,4,1,0.014418894,37.2823642,35,0.0232,,,,,,,,
28123,West Durango Street,537952234,18231,4689,1,"LINESTRING (-112.1098922 33.4295195, -112.1094679 33.4295146)",1,39.38,tertiary,5,40,1,1200,,,0,0.15,4,1,0.024474829,24.85490947,25,0.05907,,,,,,,,
28124,West Durango Street,537952235,18231,18232,1,"LINESTRING (-112.1098922 33.4295195, -112.1100427 33.4295199, -112.1105762 33.4295215, -112.1106279 33.4295216, -112.110657 33.4295221, -112.1109157 33.4295243, -112.1114084 33.4295286, -112.1116639 33.4295308, -112.1129112 33.4295416, -112.1131508 33.4295433, -112.1142715 33.4295515, -112.1156832 33.4295617, -112.1164857 33.4295675)",1,611.9,tertiary,5,40,2,2400,,,0,0.15,4,1,0.380298322,24.85490947,25,0.91785,,,,,,,,
28125,West Durango Street,537952236,18232,14287,1,"LINESTRING (-112.1164857 33.4295675, -112.1170294 33.4295714, -112.117212 33.429574)",1,67.4,tertiary,5,40,3,3600,,,0,0.15,4,1,0.041889372,24.85490947,25,0.1011,,,,,,,,
28126,West Durango Street,537952235,18232,18231,1,"LINESTRING (-112.1164857 33.4295675, -112.1156832 33.4295617, -112.1142715 33.4295515, -112.1131508 33.4295433, -112.1129112 33.4295416, -112.1116639 33.4295308, -112.1114084 33.4295286, -112.1109157 33.4295243, -112.110657 33.4295221, -112.1106279 33.4295216, -112.1105762 33.4295215, -112.1100427 33.4295199, -112.1098922 33.4295195)",1,611.9,tertiary,5,40,1,1200,,,0,0.15,4,1,0.380298322,24.85490947,25,0.91785,,,,,,,,
28127,West Durango Street,537952241,18233,14287,1,"LINESTRING (-112.1178791 33.4295772, -112.1173432 33.4295758, -112.117212 33.429574)",1,61.91,tertiary,5,40,2,2400,,,0,0.15,4,1,0.038477315,24.85490947,25,0.092865,,,,,,,,
28128,West Durango Street,537952237,18233,18234,1,"LINESTRING (-112.1178791 33.4295772, -112.1199042 33.4295827)",1,187.93,tertiary,5,40,2,2400,,,0,0.15,4,1,0.116799254,24.85490947,25,0.281895,,,,,,,,
28129,West Durango Street,537952237,18234,18233,1,"LINESTRING (-112.1199042 33.4295827, -112.1178791 33.4295772)",1,187.93,tertiary,5,40,1,1200,,,0,0.15,4,1,0.116799254,24.85490947,25,0.281895,,,,,,,,
28130,West Durango Street,537952238,18234,18235,1,"LINESTRING (-112.1199042 33.4295827, -112.120467 33.4295842)",1,52.23,tertiary,5,40,3,3600,,,0,0.15,4,1,0.032461156,24.85490947,25,0.078345,,,,,,,,
28131,West Durango Street,537952238,18235,18234,1,"LINESTRING (-112.120467 33.4295842, -112.1199042 33.4295827)",1,52.23,tertiary,5,40,1,1200,,,0,0.15,4,1,0.032461156,24.85490947,25,0.078345,,,,,,,,
28132,West Durango Street,537952239,18235,18236,1,"LINESTRING (-112.120467 33.4295842, -112.1205305 33.4295852, -112.1208886 33.4295911, -112.121091 33.4295944)",1,57.92,tertiary,5,40,2,2400,,,0,0.15,4,1,0.035997514,24.85490947,25,0.08688,,,,,,,,
28133,West Durango Street,537952240,18236,7933,1,"LINESTRING (-112.121091 33.4295944, -112.1212812 33.4295977, -112.1215703 33.4296027)",1,44.49,tertiary,5,40,2,2400,,,0,0.15,4,1,0.027650715,24.85490947,25,0.066735,,,,,,,,
28134,West Durango Street,537952239,18236,18235,1,"LINESTRING (-112.121091 33.4295944, -112.1208886 33.4295911, -112.1205305 33.4295852, -112.120467 33.4295842)",1,57.92,tertiary,5,40,3,3600,,,0,0.15,4,1,0.035997514,24.85490947,25,0.08688,,,,,,,,
28135,West Durango Street,537952242,18237,18238,1,"LINESTRING (-112.1334252 33.4296658, -112.1336455 33.4296653, -112.1338181 33.4296649)",1,36.46,tertiary,5,40,2,2400,,,0,0.15,4,1,0.022660037,24.85490947,25,0.05469,,,,,,,,
28136,West Durango Street,735467745,18237,19399,1,"LINESTRING (-112.1334252 33.4296658, -112.1331022 33.4296665, -112.1329692 33.4296668)",1,42.32,tertiary,5,40,1,1200,,,0,0.15,4,1,0.026302051,24.85490947,25,0.06348,,,,,,,,
28137,West Durango Street,737582315,18238,6339,1,"LINESTRING (-112.1338181 33.4296649, -112.1344252 33.4296636, -112.13457 33.4296643)",1,69.78,tertiary,5,40,2,2400,,,0,0.15,4,1,0.043368552,24.85490947,25,0.10467,,,,,,,,
28138,West Durango Street,537952242,18238,18237,1,"LINESTRING (-112.1338181 33.4296649, -112.1336455 33.4296653, -112.1334252 33.4296658)",1,36.46,tertiary,5,40,1,1200,,,0,0.15,4,1,0.022660037,24.85490947,25,0.05469,,,,,,,,
28139,,,18239,6,,"LINESTRING (-112.1174705 33.3746965, -112.12582783752175 33.37041542783105)",1,911.2094732,,0,90,1,99999,,,0,0.15,4,1,0.566320369,,55,0.607472982,,,,,connector,1,55.9235463,0
28140,South 27th Avenue,537952246,18239,18240,1,"LINESTRING (-112.1174705 33.3746965, -112.1174143 33.3748535, -112.1173735 33.3749514, -112.1173435 33.3750063, -112.1172546 33.3751628)",1,55.72,tertiary,5,56,2,2400,,,0,0.15,4,1,0.034630205,34.79687325,35,0.0597,,,,,,,,
28141,South 27th Avenue,537952247,18240,8511,1,"LINESTRING (-112.1172546 33.3751628, -112.1171934 33.3752529, -112.117015 33.3755223)",1,45.75,tertiary,5,56,3,3600,,,0,0.15,4,1,0.02843381,34.79687325,35,0.049017857,,,,,,,,
28142,South 27th Avenue,537952246,18240,18239,1,"LINESTRING (-112.1172546 33.3751628, -112.1173435 33.3750063, -112.1173735 33.3749514, -112.1174143 33.3748535, -112.1174705 33.3746965)",1,55.72,tertiary,5,56,1,1200,,,0,0.15,4,1,0.034630205,34.79687325,35,0.0597,,,,,,,,
28143,,,18241,260,,"LINESTRING (-111.978328 33.4000599, -111.9869073725302 33.400011939917924)",1,798.1499556,,0,90,1,99999,,,0,0.15,4,1,0.496053422,,55,0.53209997,,,,,connector,1,55.9235463,0
28144,East Roeser Road,537954535,18241,6405,1,"LINESTRING (-111.978328 33.4000599, -111.9784838 33.4000553, -111.9786631 33.4000409, -111.9787411 33.4000307, -111.9788146 33.4000164, -111.978886 33.3999988, -111.979025 33.3999631)",1,65.94,tertiary,5,40,1,1200,,,0,0.15,4,1,0.040981976,24.85490947,25,0.09891,,,,,,,,
28145,East Roeser Road,537954546,18242,14977,1,"LINESTRING (-112.0121634 33.399702, -112.0125331 33.3996932, -112.01269 33.3996895)",1,48.9,tertiary,5,40,3,3600,,,0,0.15,4,1,0.030391548,24.85490947,25,0.07335,,,,,,,,
28146,East Roeser Road,1068373824,18242,20021,1,"LINESTRING (-112.0121634 33.399702, -112.0117869 33.3997116, -112.0108281 33.3997417, -112.0101807 33.3997447, -112.0099352 33.3997459, -112.008686 33.3997517, -112.0079455 33.3997552, -112.0073513 33.399758, -112.0071985 33.3997587, -112.0061826 33.3997635, -112.0048707 33.3997642, -112.0040715 33.3997694)",1,751.27,tertiary,5,40,1,1200,,,0,0.15,4,1,0.46691734,24.85490947,25,1.126905,,,,,,,,
28147,East Roeser Road,537954551,18243,14977,1,"LINESTRING (-112.0137047 33.3996896, -112.0128638 33.3996895, -112.01269 33.3996895)",1,94.2,tertiary,5,40,2,2400,,,0,0.15,4,1,0.058545681,24.85490947,25,0.1413,,,,,,,,
28148,East Roeser Road,1068373823,18243,18245,1,"LINESTRING (-112.0137047 33.3996896, -112.0138061 33.3996893, -112.014036 33.39969)",1,30.76,tertiary,5,56,1,1200,,,0,0.15,4,1,0.019117464,34.79687325,35,0.032957143,,,,,,,,
28149,East Roeser Road,537954559,18244,13483,1,"LINESTRING (-112.0292667 33.3996694, -112.029376 33.399669, -112.029797 33.3996674, -112.029953 33.3996668)",1,63.71,tertiary,5,56,2,2400,,,0,0.15,4,1,0.039596022,34.79687325,35,0.068260714,,,,,,,,
28150,East Roeser Road,537954555,18244,18245,1,"LINESTRING (-112.0292667 33.3996694, -112.0281873 33.3996677, -112.0270635 33.3996713, -112.0241828 33.3996733, -112.0238526 33.3996738, -112.0213001 33.399678, -112.0209733 33.3996782, -112.0192122 33.3996792, -112.0186231 33.3996809, -112.0184274 33.3996814, -112.0169918 33.3996851, -112.0155643 33.3996876, -112.0149781 33.3996912, -112.0146081 33.3996907, -112.014036 33.39969)",1,1413.89,tertiary,5,56,1,1200,,,0,0.15,4,1,0.878738347,34.79687325,35,1.514882143,,,,,,,,
28151,East Roeser Road,1068373823,18245,18243,1,"LINESTRING (-112.014036 33.39969, -112.0138061 33.3996893, -112.0137047 33.3996896)",1,30.76,tertiary,5,56,1,1200,,,0,0.15,4,1,0.019117464,34.79687325,35,0.032957143,,,,,,,,
28152,East Roeser Road,537954555,18245,18244,1,"LINESTRING (-112.014036 33.39969, -112.0146081 33.3996907, -112.0149781 33.3996912, -112.0155643 33.3996876, -112.0169918 33.3996851, -112.0184274 33.3996814, -112.0186231 33.3996809, -112.0192122 33.3996792, -112.0209733 33.3996782, -112.0213001 33.399678, -112.0238526 33.3996738, -112.0241828 33.3996733, -112.0270635 33.3996713, -112.0281873 33.3996677, -112.0292667 33.3996694)",1,1413.89,tertiary,5,56,1,1200,,,0,0.15,4,1,0.878738347,34.79687325,35,1.514882143,,,,,,,,
28153,East Roeser Road,537954563,18246,13483,1,"LINESTRING (-112.0306098 33.3996693, -112.03011 33.3996674, -112.029953 33.3996668)",1,60.97,tertiary,5,56,2,2400,,,0,0.15,4,1,0.037893101,34.79687325,35,0.065325,,,,,,,,
28154,East Roeser Road,537954568,18246,18247,1,"LINESTRING (-112.0306098 33.3996693, -112.032278 33.399672, -112.033328 33.3996694, -112.0337897 33.3996696, -112.0342642 33.3996682, -112.0347258 33.3996711, -112.0351489 33.3996692, -112.035585 33.3996689, -112.036011 33.3996685, -112.0363848 33.3996682, -112.0364574 33.3996682, -112.0368858 33.3996678, -112.0371162 33.399663, -112.0372919 33.399662, -112.0377128 33.3996618, -112.0378531 33.3996622, -112.0385904 33.3996615, -112.0390876 33.3996601, -112.0392092 33.3996587, -112.0398829 33.3996608, -112.0408364 33.3996637, -112.0410777 33.3996644, -112.0425267 33.3996568, -112.044541 33.399652, -112.0455082 33.3996512, -112.0461211 33.3996493, -112.0462355 33.3996489, -112.0465511 33.3996479)",1,1479.87,tertiary,5,56,1,1200,,,0,0.15,4,1,0.919745183,34.79687325,35,1.585575,,,,,,,,
28155,East Roeser Road,537954574,18247,16631,1,"LINESTRING (-112.0465511 33.3996479, -112.0466431 33.3996476, -112.047102 33.3996452, -112.047252 33.3996439)",1,65.07,tertiary,5,40,2,2400,,,0,0.15,4,1,0.040441268,24.85490947,25,0.097605,,,,,,,,
28156,East Roeser Road,537954568,18247,18246,1,"LINESTRING (-112.0465511 33.3996479, -112.0462355 33.3996489, -112.0461211 33.3996493, -112.0455082 33.3996512, -112.044541 33.399652, -112.0425267 33.3996568, -112.0410777 33.3996644, -112.0408364 33.3996637, -112.0398829 33.3996608, -112.0392092 33.3996587, -112.0390876 33.3996601, -112.0385904 33.3996615, -112.0378531 33.3996622, -112.0377128 33.3996618, -112.0372919 33.399662, -112.0371162 33.399663, -112.0368858 33.3996678, -112.0364574 33.3996682, -112.0363848 33.3996682, -112.036011 33.3996685, -112.035585 33.3996689, -112.0351489 33.3996692, -112.0347258 33.3996711, -112.0342642 33.3996682, -112.0337897 33.3996696, -112.033328 33.3996694, -112.032278 33.399672, -112.0306098 33.3996693)",1,1479.87,tertiary,5,56,1,1200,,,0,0.15,4,1,0.919745183,34.79687325,35,1.585575,,,,,,,,
28157,East Roeser Road,537954577,18248,16631,1,"LINESTRING (-112.0479467 33.3996407, -112.0476902 33.3996409, -112.0474127 33.3996412, -112.047252 33.3996439)",1,64.49,tertiary,5,40,2,2400,,,0,0.15,4,1,0.040080796,24.85490947,25,0.096735,,,,,,,,
28158,East Roeser Road,537954583,18248,18249,1,"LINESTRING (-112.0479467 33.3996407, -112.0482212 33.3996401, -112.0483885 33.3996397, -112.0485778 33.3996393, -112.0486755 33.3996391, -112.0494257 33.3996374, -112.0498423 33.3996364, -112.0513954 33.3996329, -112.0519123 33.3996318, -112.052313 33.3996277, -112.0528514 33.3996297, -112.053256 33.3996288, -112.0533686 33.3996285, -112.0535436 33.3996283, -112.0538009 33.3996266, -112.0539034 33.3996273, -112.0542549 33.3996259, -112.0547042 33.3996255, -112.0552593 33.3996243, -112.0555069 33.3996237, -112.0559377 33.3996201, -112.0566778 33.3996174, -112.0570131 33.3996167, -112.0578138 33.3996146, -112.0581198 33.3996178, -112.0590476 33.3996157)",1,1030.52,tertiary,5,40,1,1200,,,0,0.15,4,1,0.640472343,24.85490947,25,1.54578,,,,,,,,
28159,,,18249,344,,"LINESTRING (-112.0590476 33.3996157, -112.05600616347374 33.39959569889439)",1,282.9525211,,0,90,1,99999,,,0,0.15,4,1,0.175856135,,55,0.188635014,,,,,connector,1,55.9235463,0
